PXD,SampleGroup,BaseAccession,IsDdr
PXD033146,pathological rotator cuff tendon,Q93009,TRUE
PXD033146,pathological rotator cuff tendon,Q93033,FALSE
PXD033146,pathological rotator cuff tendon,Q93052,FALSE
PXD033146,pathological rotator cuff tendon,Q93074,FALSE
PXD033146,pathological rotator cuff tendon,Q93077,FALSE
PXD033146,pathological rotator cuff tendon,Q93079,FALSE
PXD033146,pathological rotator cuff tendon,Q969G5,FALSE
PXD033146,pathological rotator cuff tendon,Q96A08,FALSE
PXD033146,pathological rotator cuff tendon,Q96A32,FALSE
PXD033146,pathological rotator cuff tendon,Q96A72,FALSE
PXD033146,pathological rotator cuff tendon,Q96B97,FALSE
PXD033146,pathological rotator cuff tendon,Q96C19,FALSE
PXD033146,pathological rotator cuff tendon,Q96C86,FALSE
PXD033146,pathological rotator cuff tendon,Q96CX2,FALSE
PXD033146,pathological rotator cuff tendon,Q96I25,FALSE
PXD033146,pathological rotator cuff tendon,Q96KK5,FALSE
PXD033146,pathological rotator cuff tendon,Q96PK6,FALSE
PXD033146,pathological rotator cuff tendon,Q96Q06,FALSE
PXD033146,pathological rotator cuff tendon,Q96QV6,FALSE
PXD033146,pathological rotator cuff tendon,Q96SB4,FALSE
PXD033146,pathological rotator cuff tendon,Q99439,FALSE
PXD033146,pathological rotator cuff tendon,Q99463,FALSE
PXD033146,pathological rotator cuff tendon,Q99525,FALSE
PXD033146,pathological rotator cuff tendon,Q99715,FALSE
PXD033146,pathological rotator cuff tendon,Q99733,FALSE
PXD033146,pathological rotator cuff tendon,Q99877,FALSE
PXD033146,pathological rotator cuff tendon,Q99878,FALSE
PXD033146,pathological rotator cuff tendon,Q99879,FALSE
PXD033146,pathological rotator cuff tendon,Q99880,FALSE
PXD033146,pathological rotator cuff tendon,Q99961,FALSE
PXD033146,pathological rotator cuff tendon,Q9BQE3,FALSE
PXD033146,pathological rotator cuff tendon,Q9BRR8,FALSE
PXD033146,pathological rotator cuff tendon,Q9BTM1,FALSE
PXD033146,pathological rotator cuff tendon,Q9BW30,FALSE
PXD033146,pathological rotator cuff tendon,Q9BXN1,FALSE
PXD033146,pathological rotator cuff tendon,Q9BXT8,FALSE
PXD033146,pathological rotator cuff tendon,Q9BXX3,FALSE
PXD033146,pathological rotator cuff tendon,Q9BZE4,FALSE
PXD033146,pathological rotator cuff tendon,Q9BZV1,FALSE
PXD033146,pathological rotator cuff tendon,Q9H1E3,TRUE
PXD033146,pathological rotator cuff tendon,Q9H444,FALSE
PXD033146,pathological rotator cuff tendon,Q9H6N6,FALSE
PXD033146,pathological rotator cuff tendon,Q9H8K7,FALSE
PXD033146,pathological rotator cuff tendon,Q9H8S9,FALSE
PXD033146,pathological rotator cuff tendon,Q9HC38,FALSE
PXD033146,pathological rotator cuff tendon,Q9NPB8,FALSE
PXD033146,pathological rotator cuff tendon,Q9NQ39,FALSE
PXD033146,pathological rotator cuff tendon,Q9NRZ9,TRUE
PXD033146,pathological rotator cuff tendon,Q9NVA2,FALSE
PXD033146,pathological rotator cuff tendon,Q9NVD7,FALSE
PXD033146,pathological rotator cuff tendon,Q9NW82,FALSE
PXD033146,pathological rotator cuff tendon,Q9NXG2,FALSE
PXD033146,pathological rotator cuff tendon,Q9NY65,FALSE
PXD033146,pathological rotator cuff tendon,Q9NYF8,TRUE
PXD033146,pathological rotator cuff tendon,Q9NZM1,FALSE
PXD033146,pathological rotator cuff tendon,Q9NZN4,FALSE
PXD033146,pathological rotator cuff tendon,Q9NZU5,FALSE
PXD033146,pathological rotator cuff tendon,Q9NZZ3,FALSE
PXD033146,pathological rotator cuff tendon,Q9P258,FALSE
PXD033146,pathological rotator cuff tendon,Q9P2G4,FALSE
PXD033146,pathological rotator cuff tendon,Q9UBN4,FALSE
PXD033146,pathological rotator cuff tendon,Q9UBW7,FALSE
PXD033146,pathological rotator cuff tendon,Q9UGI8,FALSE
PXD033146,pathological rotator cuff tendon,Q9UGL1,FALSE
PXD033146,pathological rotator cuff tendon,Q9UHV9,FALSE
PXD033146,pathological rotator cuff tendon,Q9UJU6,FALSE
PXD033146,pathological rotator cuff tendon,Q9UK76,FALSE
PXD033146,pathological rotator cuff tendon,Q9UKA4,FALSE
PXD033146,pathological rotator cuff tendon,Q9UKM9,FALSE
PXD033146,pathological rotator cuff tendon,Q9UKX2,FALSE
PXD033146,pathological rotator cuff tendon,Q9UKX3,FALSE
PXD033146,pathological rotator cuff tendon,Q9ULE0,FALSE
PXD033146,pathological rotator cuff tendon,Q9ULV4,FALSE
PXD033146,pathological rotator cuff tendon,Q9UNH7,FALSE
PXD033146,pathological rotator cuff tendon,Q9UPN3,FALSE
PXD033146,pathological rotator cuff tendon,Q9UQE7,FALSE
PXD033146,pathological rotator cuff tendon,Q9Y224,FALSE
PXD033146,pathological rotator cuff tendon,Q9Y2D0,FALSE
PXD033146,pathological rotator cuff tendon,Q9Y2R2,FALSE
PXD033146,pathological rotator cuff tendon,Q9Y2W1,FALSE
PXD033146,pathological rotator cuff tendon,Q9Y2W2,FALSE
PXD033146,pathological rotator cuff tendon,Q9Y376,FALSE
PXD033146,pathological rotator cuff tendon,Q9Y3B8,FALSE
PXD033146,pathological rotator cuff tendon,Q9Y3B9,FALSE
PXD033146,pathological rotator cuff tendon,Q9Y3Z3,TRUE
PXD033146,pathological rotator cuff tendon,Q9Y490,FALSE
PXD033146,pathological rotator cuff tendon,Q9Y5B9,FALSE
PXD033146,pathological rotator cuff tendon,Q9Y5K6,FALSE
PXD033146,pathological rotator cuff tendon,Q9Y623,FALSE
PXD036307,normal human lung,A0A0B4J2D5,FALSE
PXD036307,normal human lung,A6NDY0,FALSE
PXD036307,normal human lung,A6NGG8,FALSE
PXD036307,normal human lung,A6NHG4,FALSE
PXD036307,normal human lung,A6NIZ1,FALSE
PXD036307,normal human lung,A6NMY6,FALSE
PXD036307,normal human lung,A6NMZ7,FALSE
PXD036307,normal human lung,A6QL64,FALSE
PXD036307,normal human lung,A8MWD9,FALSE
PXD036307,normal human lung,B9A064,FALSE
PXD036307,normal human lung,H0YL09,FALSE
PXD036307,normal human lung,O00151,FALSE
PXD036307,normal human lung,O00159,FALSE
PXD036307,normal human lung,O00193,FALSE
PXD036307,normal human lung,O00233,FALSE
PXD036307,normal human lung,O00505,FALSE
PXD036307,normal human lung,O14737,FALSE
PXD036307,normal human lung,O14818,TRUE
PXD036307,normal human lung,O15143,FALSE
PXD036307,normal human lung,O15511,FALSE
PXD036307,normal human lung,O43143,FALSE
PXD036307,normal human lung,O43150,FALSE
PXD036307,normal human lung,O43399,FALSE
PXD036307,normal human lung,O43491,FALSE
PXD036307,normal human lung,O43707,FALSE
PXD036307,normal human lung,O43768,FALSE
PXD036307,normal human lung,O43809,FALSE
PXD036307,normal human lung,O60234,FALSE
PXD036307,normal human lung,O60281,FALSE
PXD036307,normal human lung,O60437,FALSE
PXD036307,normal human lung,O60814,FALSE
PXD036307,normal human lung,O60869,FALSE
PXD036307,normal human lung,O75347,FALSE
PXD036307,normal human lung,O75376,FALSE
PXD036307,normal human lung,O75390,FALSE
PXD036307,normal human lung,O75533,FALSE
PXD036307,normal human lung,O75643,FALSE
PXD036307,normal human lung,O75947,FALSE
PXD036307,normal human lung,O76041,FALSE
PXD036307,normal human lung,O94776,FALSE
PXD036307,normal human lung,O95218,FALSE
PXD036307,normal human lung,O95336,FALSE
PXD036307,normal human lung,O95757,FALSE
PXD036307,normal human lung,O95810,FALSE
PXD036307,normal human lung,O95865,FALSE
PXD036307,normal human lung,P00325,FALSE
PXD036307,normal human lung,P00326,FALSE
PXD036307,normal human lung,P00338,FALSE
PXD036307,normal human lung,P00367,FALSE
PXD036307,normal human lung,P00387,FALSE
PXD036307,normal human lung,P00450,FALSE
PXD036307,normal human lung,P00558,FALSE
PXD036307,normal human lung,P00738,FALSE
PXD036307,normal human lung,P00739,FALSE
PXD036307,normal human lung,P00915,FALSE
PXD036307,normal human lung,P01009,FALSE
PXD036307,normal human lung,P01834,FALSE
PXD036307,normal human lung,P01857,FALSE
PXD036307,normal human lung,P01859,FALSE
PXD036307,normal human lung,P01860,FALSE
PXD036307,normal human lung,P01876,FALSE
PXD036307,normal human lung,P01877,FALSE
PXD036307,normal human lung,P02042,FALSE
PXD036307,normal human lung,P02144,FALSE
PXD036307,normal human lung,P02545,TRUE
PXD036307,normal human lung,P02647,FALSE
PXD036307,normal human lung,P02649,FALSE
PXD036307,normal human lung,P02671,FALSE
PXD036307,normal human lung,P02679,FALSE
PXD036307,normal human lung,P02743,FALSE
PXD036307,normal human lung,P02766,FALSE
PXD036307,normal human lung,P02787,FALSE
PXD036307,normal human lung,P02792,FALSE
PXD036307,normal human lung,P02794,FALSE
PXD036307,normal human lung,P04075,FALSE
PXD036307,normal human lung,P04083,FALSE
PXD036307,normal human lung,P04179,FALSE
PXD036307,normal human lung,P04406,FALSE
PXD036307,normal human lung,P04908,FALSE
PXD036307,normal human lung,P05023,FALSE
PXD036307,normal human lung,P05062,FALSE
PXD036307,normal human lung,P05091,FALSE
PXD036307,normal human lung,P05109,FALSE
PXD036307,normal human lung,P05114,FALSE
PXD036307,normal human lung,P05141,FALSE
PXD036307,normal human lung,P05186,FALSE
PXD036307,normal human lung,P05204,FALSE
PXD036307,normal human lung,P05455,FALSE
PXD036307,normal human lung,P05783,FALSE
PXD036307,normal human lung,P06454,FALSE
PXD036307,normal human lung,P06576,FALSE
PXD036307,normal human lung,P06702,FALSE
PXD036307,normal human lung,P06703,FALSE
PXD036307,normal human lung,P06733,FALSE
PXD036307,normal human lung,P06744,FALSE
PXD036307,normal human lung,P06748,TRUE
PXD036307,normal human lung,P06753,FALSE
PXD036307,normal human lung,P06899,FALSE
PXD036307,normal human lung,P07099,FALSE
PXD036307,normal human lung,P07237,FALSE
PXD036307,normal human lung,P07327,FALSE
PXD036307,normal human lung,P07355,FALSE
PXD036307,normal human lung,P07585,FALSE
PXD036307,normal human lung,P07737,FALSE
PXD036307,normal human lung,P07900,FALSE
PXD036307,normal human lung,P07910,FALSE
PXD036307,normal human lung,P07949,FALSE
PXD036307,normal human lung,P08133,FALSE
PXD036307,normal human lung,P08238,FALSE
PXD036307,normal human lung,P08670,FALSE
PXD036307,normal human lung,P08758,FALSE
PXD036307,normal human lung,P09455,FALSE
PXD036307,normal human lung,P09493,FALSE
PXD036307,normal human lung,P09496,FALSE
PXD036307,normal human lung,P09497,FALSE
PXD036307,normal human lung,P09651,FALSE
PXD036307,normal human lung,P09661,FALSE
PXD036307,normal human lung,P09874,TRUE
PXD036307,normal human lung,P09972,FALSE
PXD036307,normal human lung,P0C0S8,FALSE
PXD036307,normal human lung,P0CAP1,FALSE
PXD036307,normal human lung,P0CG04,FALSE
PXD036307,normal human lung,P0CG47,FALSE
PXD036307,normal human lung,P0CG48,FALSE
PXD036307,normal human lung,P0DME0,FALSE
PXD036307,normal human lung,P0DMV8,FALSE
PXD036307,normal human lung,P0DMV9,FALSE
PXD036307,normal human lung,P0DOX2,FALSE
PXD036307,normal human lung,P0DOX5,FALSE
PXD036307,normal human lung,P0DOX7,FALSE
PXD036307,normal human lung,P0DOX8,FALSE
PXD036307,normal human lung,P0DOY2,FALSE
PXD036307,normal human lung,P0DOY3,FALSE
PXD036307,normal human lung,P0DPI2,FALSE
PXD036307,normal human lung,P10809,FALSE
PXD036307,normal human lung,P11142,FALSE
PXD036307,normal human lung,P11171,FALSE
PXD036307,normal human lung,P11684,FALSE
PXD036307,normal human lung,P11940,FALSE
PXD036307,normal human lung,P12109,FALSE
PXD036307,normal human lung,P12110,FALSE
PXD036307,normal human lung,P12111,FALSE
PXD036307,normal human lung,P12235,FALSE
PXD036307,normal human lung,P12236,FALSE
PXD036307,normal human lung,P12270,FALSE
PXD036307,normal human lung,P12429,FALSE
PXD036307,normal human lung,P12814,FALSE
PXD036307,normal human lung,P12956,TRUE
PXD036307,normal human lung,P13010,TRUE
PXD036307,normal human lung,P13073,FALSE
PXD036307,normal human lung,P13639,FALSE
PXD036307,normal human lung,P13716,FALSE
PXD036307,normal human lung,P13796,FALSE
PXD036307,normal human lung,P13797,FALSE
PXD036307,normal human lung,P13861,FALSE
PXD036307,normal human lung,P14618,FALSE
PXD036307,normal human lung,P14866,FALSE
PXD036307,normal human lung,P15259,FALSE
PXD036307,normal human lung,P16104,TRUE
PXD036307,normal human lung,P16220,FALSE
PXD036307,normal human lung,P16949,FALSE
PXD036307,normal human lung,P17066,FALSE
PXD036307,normal human lung,P17096,FALSE
PXD036307,normal human lung,P17948,FALSE
PXD036307,normal human lung,P18206,FALSE
PXD036307,normal human lung,P18669,FALSE
PXD036307,normal human lung,P18846,FALSE
PXD036307,normal human lung,P19087,FALSE
PXD036307,normal human lung,P19338,FALSE
PXD036307,normal human lung,P20248,FALSE
PXD036307,normal human lung,P20671,FALSE
PXD036307,normal human lung,P20700,FALSE
PXD036307,normal human lung,P20810,FALSE
PXD036307,normal human lung,P20962,FALSE
PXD036307,normal human lung,P21291,FALSE
PXD036307,normal human lung,P21333,FALSE
PXD036307,normal human lung,P21810,FALSE
PXD036307,normal human lung,P22061,FALSE
PXD036307,normal human lung,P22314,TRUE
PXD036307,normal human lung,P22612,FALSE
PXD036307,normal human lung,P24534,FALSE
PXD036307,normal human lung,P24539,FALSE
PXD036307,normal human lung,P25705,FALSE
PXD036307,normal human lung,P25786,TRUE
PXD036307,normal human lung,P26038,FALSE
PXD036307,normal human lung,P26232,FALSE
PXD036307,normal human lung,P26447,FALSE
PXD036307,normal human lung,P26583,TRUE
PXD036307,normal human lung,P26599,FALSE
PXD036307,normal human lung,P26641,FALSE
PXD036307,normal human lung,P27694,TRUE
PXD036307,normal human lung,P27797,FALSE
PXD036307,normal human lung,P27816,FALSE
PXD036307,normal human lung,P27824,FALSE
PXD036307,normal human lung,P28838,FALSE
PXD036307,normal human lung,P29401,FALSE
PXD036307,normal human lung,P29508,FALSE
PXD036307,normal human lung,P29692,FALSE
PXD036307,normal human lung,P30046,FALSE
PXD036307,normal human lung,P30049,FALSE
PXD036307,normal human lung,P30086,FALSE
PXD036307,normal human lung,P31146,FALSE
PXD036307,normal human lung,P31946,FALSE
PXD036307,normal human lung,P31949,FALSE
PXD036307,normal human lung,P32455,FALSE
PXD036307,normal human lung,P32456,FALSE
PXD036307,normal human lung,P35221,FALSE
PXD036307,normal human lung,P35269,FALSE
PXD036307,normal human lung,P35579,FALSE
PXD036307,normal human lung,P35580,FALSE
PXD036307,normal human lung,P35609,FALSE
PXD036307,normal human lung,P35749,FALSE
PXD036307,normal human lung,P37108,FALSE
PXD036307,normal human lung,P37802,FALSE
PXD036307,normal human lung,P37837,FALSE
PXD036307,normal human lung,P38159,FALSE
PXD036307,normal human lung,P40926,FALSE
PXD036307,normal human lung,P40939,FALSE
PXD036307,normal human lung,P41219,FALSE
PXD036307,normal human lung,P41236,FALSE
PXD036307,normal human lung,P41594,FALSE
PXD036307,normal human lung,P42166,FALSE
PXD036307,normal human lung,P42167,FALSE
PXD036307,normal human lung,P42224,FALSE
PXD036307,normal human lung,P43243,FALSE
PXD036307,normal human lung,P45973,TRUE
PXD036307,normal human lung,P46459,FALSE
PXD036307,normal human lung,P46940,FALSE
PXD036307,normal human lung,P48634,FALSE
PXD036307,normal human lung,P48643,FALSE
PXD036307,normal human lung,P49411,FALSE
PXD036307,normal human lung,P49418,FALSE
PXD036307,normal human lung,P49643,FALSE
PXD036307,normal human lung,P49748,FALSE
PXD036307,normal human lung,P49755,FALSE
PXD036307,normal human lung,P49773,FALSE
PXD036307,normal human lung,P49790,FALSE
PXD036307,normal human lung,P50225,FALSE
PXD036307,normal human lung,P50226,FALSE
PXD036307,normal human lung,P50238,TRUE
PXD036307,normal human lung,P50552,FALSE
PXD036307,normal human lung,P51572,FALSE
PXD036307,normal human lung,P51610,FALSE
PXD036307,normal human lung,P51858,FALSE
PXD036307,normal human lung,P52594,FALSE
PXD036307,normal human lung,P52597,FALSE
PXD036307,normal human lung,P52943,FALSE
PXD036307,normal human lung,P54652,FALSE
PXD036307,normal human lung,P54707,FALSE
PXD036307,normal human lung,P54819,FALSE
PXD036307,normal human lung,P55263,FALSE
PXD036307,normal human lung,P55265,FALSE
PXD036307,normal human lung,P57053,FALSE
PXD036307,normal human lung,P58876,FALSE
PXD036307,normal human lung,P60174,FALSE
PXD036307,normal human lung,P60660,FALSE
PXD036307,normal human lung,P60709,FALSE
PXD036307,normal human lung,P60866,FALSE
PXD036307,normal human lung,P60903,FALSE
PXD036307,normal human lung,P61158,FALSE
PXD036307,normal human lung,P61224,FALSE
PXD036307,normal human lung,P61247,FALSE
PXD036307,normal human lung,P61326,FALSE
PXD036307,normal human lung,P61604,FALSE
PXD036307,normal human lung,P61956,FALSE
PXD036307,normal human lung,P61978,FALSE
PXD036307,normal human lung,P62258,FALSE
PXD036307,normal human lung,P62308,FALSE
PXD036307,normal human lung,P62328,FALSE
PXD036307,normal human lung,P62736,FALSE
PXD036307,normal human lung,P62805,FALSE
PXD036307,normal human lung,P62807,FALSE
PXD036307,normal human lung,P62826,FALSE
PXD036307,normal human lung,P62834,FALSE
PXD036307,normal human lung,P62937,FALSE
PXD036307,normal human lung,P62979,FALSE
PXD036307,normal human lung,P62987,FALSE
PXD036307,normal human lung,P62995,FALSE
PXD036307,normal human lung,P63104,FALSE
PXD036307,normal human lung,P63208,FALSE
PXD036307,normal human lung,P63261,FALSE
PXD036307,normal human lung,P63267,FALSE
PXD036307,normal human lung,P63313,FALSE
PXD036307,normal human lung,P68032,FALSE
PXD036307,normal human lung,P68104,FALSE
PXD036307,normal human lung,P68133,FALSE
PXD036307,normal human lung,P68431,FALSE
PXD036307,normal human lung,P68871,FALSE
PXD036307,normal human lung,P69891,FALSE
PXD036307,normal human lung,P69892,FALSE
PXD036307,normal human lung,P69905,FALSE
PXD036307,normal human lung,P78347,FALSE
PXD036307,normal human lung,P78417,FALSE
PXD036307,normal human lung,P78527,TRUE
PXD036307,normal human lung,P80511,FALSE
PXD036307,normal human lung,P82970,FALSE
PXD036307,normal human lung,P82979,FALSE
PXD036307,normal human lung,P83111,FALSE
PXD036307,normal human lung,P83916,TRUE
PXD036307,normal human lung,P84090,FALSE
PXD036307,normal human lung,P84243,FALSE
PXD036307,normal human lung,Q00688,FALSE
PXD036307,normal human lung,Q00839,FALSE
PXD036307,normal human lung,Q01082,FALSE
PXD036307,normal human lung,Q01105,FALSE
PXD036307,normal human lung,Q01518,FALSE
PXD036307,normal human lung,Q01995,FALSE
PXD036307,normal human lung,Q03135,FALSE
PXD036307,normal human lung,Q03252,FALSE
PXD036307,normal human lung,Q04637,FALSE
PXD036307,normal human lung,Q05516,FALSE
PXD036307,normal human lung,Q06830,FALSE
PXD036307,normal human lung,Q08043,FALSE
PXD036307,normal human lung,Q09666,FALSE
PXD036307,normal human lung,Q13185,TRUE
PXD036307,normal human lung,Q13263,TRUE
PXD036307,normal human lung,Q13330,TRUE
PXD036307,normal human lung,Q13428,FALSE
