PXD,SampleGroup,RegulatorBaseAccession,GeneSymbol,WholeProteomeRelativePercentile,DetectedSampleCount,QuantSampleCount,DetectedSampleFraction,MedianLog2SignalDetected,Measurement,SourceFile
PXD066054,BPH,P49588,AARS1,87.0824634655532,5,5,1,9.93573985674381,ordinary Spectronaut PG.Quantity,data/PXD066054/search_results/extracted/DA/Protein_Quant.tsv
PXD066054,BPH,P51532,SMARCA4,66.9754697286013,5,5,1,8.21889324808914,ordinary Spectronaut PG.Quantity,data/PXD066054/search_results/extracted/DA/Protein_Quant.tsv
PXD066054,BPH,P56524,HDAC4,15.696764091858,5,5,1,5.76004762831385,ordinary Spectronaut PG.Quantity,data/PXD066054/search_results/extracted/DA/Protein_Quant.tsv
PXD066054,BPH,Q09472,EP300,12.8021486123545,5,5,1,5.48934869094637,ordinary Spectronaut PG.Quantity,data/PXD066054/search_results/extracted/DA/Protein_Quant.tsv
PXD066054,BPH,Q13547,HDAC1,82.669399257077,5,5,1,9.55136890738942,ordinary Spectronaut PG.Quantity,data/PXD066054/search_results/extracted/DA/Protein_Quant.tsv
PXD066054,BPH,Q56NI9,ESCO2,0,0,5,0,,"",""
PXD066054,BPH,Q5JTZ9,AARS2,41.2201048727459,5,5,1,6.84082334280426,ordinary Spectronaut PG.Quantity,data/PXD066054/search_results/extracted/DA/Protein_Quant.tsv
PXD066054,BPH,Q5SQI0,ATAT1,15.0063856960409,5,5,1,5.64989764197639,ordinary Spectronaut PG.Quantity,data/PXD066054/search_results/extracted/DA/Protein_Quant.tsv
PXD066054,BPH,Q8IXJ6,SIRT2,62.4888093106535,5,5,1,7.91517184749155,ordinary Spectronaut PG.Quantity,data/PXD066054/search_results/extracted/DA/Protein_Quant.tsv
PXD066054,BPH,Q8N6T7,SIRT6,0,0,5,0,,"",""
PXD066054,BPH,Q8WUI4,HDAC7,28.3653846153846,5,5,1,6.25553404157131,ordinary Spectronaut PG.Quantity,data/PXD066054/search_results/extracted/DA/Protein_Quant.tsv
PXD066054,BPH,Q8WYB5,KAT6B,0,0,5,0,,"",""
PXD066054,BPH,Q92769,HDAC2,66.4659920584091,5,5,1,8.19141877205742,ordinary Spectronaut PG.Quantity,data/PXD066054/search_results/extracted/DA/Protein_Quant.tsv
PXD066054,BPH,Q92785,DPF2,60.2378820821077,5,5,1,7.78785892961254,ordinary Spectronaut PG.Quantity,data/PXD066054/search_results/extracted/DA/Protein_Quant.tsv
PXD066054,BPH,Q92793,CREBBP,34.3281670295888,5,5,1,6.5953263529091,ordinary Spectronaut PG.Quantity,data/PXD066054/search_results/extracted/DA/Protein_Quant.tsv
PXD066054,BPH,Q92794,KAT6A,16.5970772442589,4,5,0.8,5.86113873166248,ordinary Spectronaut PG.Quantity,data/PXD066054/search_results/extracted/DA/Protein_Quant.tsv
PXD066054,BPH,Q92830,KAT2A,4.44386694386694,4,5,0.8,4.99168046190557,ordinary Spectronaut PG.Quantity,data/PXD066054/search_results/extracted/DA/Protein_Quant.tsv
PXD066054,BPH,Q92831,KAT2B,0,0,5,0,,"",""
PXD066054,BPH,Q92993,KAT5,2.51950377286098,3,5,0.6,5.50382974049553,ordinary Spectronaut PG.Quantity,data/PXD066054/search_results/extracted/DA/Protein_Quant.tsv
PXD066054,BPH,Q969S8,HDAC10,0,0,5,0,,"",""
PXD066054,BPH,Q96DB2,HDAC11,0,0,5,0,,"",""
PXD066054,BPH,Q96EB6,SIRT1,10.6768837803321,5,5,1,5.31308964848052,ordinary Spectronaut PG.Quantity,data/PXD066054/search_results/extracted/DA/Protein_Quant.tsv
PXD066054,BPH,Q99497,PARK7,96.7208915076214,5,5,1,12.1380055006721,ordinary Spectronaut PG.Quantity,data/PXD066054/search_results/extracted/DA/Protein_Quant.tsv
PXD066054,BPH,Q9BWD1,ACAT2,76.6107339567055,5,5,1,8.94208991697628,ordinary Spectronaut PG.Quantity,data/PXD066054/search_results/extracted/DA/Protein_Quant.tsv
PXD066054,BPH,Q9BY41,HDAC8,87.9438058748404,5,5,1,10.0657372556302,ordinary Spectronaut PG.Quantity,data/PXD066054/search_results/extracted/DA/Protein_Quant.tsv
PXD066054,BPH,Q9H7Z6,KAT8,43.7779767233662,5,5,1,7.00426230689668,ordinary Spectronaut PG.Quantity,data/PXD066054/search_results/extracted/DA/Protein_Quant.tsv
PXD066054,BPH,Q9H8E8,CSRP2BP,16.0506458626423,5,5,1,5.67668647880099,ordinary Spectronaut PG.Quantity,data/PXD066054/search_results/extracted/DA/Protein_Quant.tsv
PXD066054,BPH,Q9H8M2,BRD9,31.7697505197505,5,5,1,6.4426227422032,ordinary Spectronaut PG.Quantity,data/PXD066054/search_results/extracted/DA/Protein_Quant.tsv
PXD066054,BPH,Q9H9T3,ELP3,56.2603913543931,5,5,1,7.56946822967413,ordinary Spectronaut PG.Quantity,data/PXD066054/search_results/extracted/DA/Protein_Quant.tsv
PXD066054,BPH,Q9NRC8,SIRT7,0,0,5,0,,"",""
PXD066054,BPH,Q9NTG7,SIRT3,40.5789675931856,5,5,1,6.82664720650071,ordinary Spectronaut PG.Quantity,data/PXD066054/search_results/extracted/DA/Protein_Quant.tsv
PXD066054,BPH,Q9NXA8,SIRT5,63.2433815065865,5,5,1,7.95287638902353,ordinary Spectronaut PG.Quantity,data/PXD066054/search_results/extracted/DA/Protein_Quant.tsv
PXD066054,BPH,Q9UBN7,HDAC6,42.9932150313152,5,5,1,6.94857781767416,ordinary Spectronaut PG.Quantity,data/PXD066054/search_results/extracted/DA/Protein_Quant.tsv
PXD066054,BPH,Q9UKN8,GTF3C4,39.5191200920834,5,5,1,6.78904194499223,ordinary Spectronaut PG.Quantity,data/PXD066054/search_results/extracted/DA/Protein_Quant.tsv
PXD066054,BPH,Q9UKV0,HDAC9,0,0,5,0,,"",""
PXD066054,BPH,Q9ULM3,YEATS2,6.73052362707535,3,5,0.6,5.59336672932326,ordinary Spectronaut PG.Quantity,data/PXD066054/search_results/extracted/DA/Protein_Quant.tsv
PXD066054,BPH,Q9UPN9,TRIM33,30.779054916986,5,5,1,6.406683810824,ordinary Spectronaut PG.Quantity,data/PXD066054/search_results/extracted/DA/Protein_Quant.tsv
PXD066054,BPH,Q9UQL6,HDAC5,16.0496989880876,5,5,1,5.72932781905756,ordinary Spectronaut PG.Quantity,data/PXD066054/search_results/extracted/DA/Protein_Quant.tsv
PXD066054,BPH,Q9Y232,CDYL,29.3643688451209,5,5,1,6.35153076904983,ordinary Spectronaut PG.Quantity,data/PXD066054/search_results/extracted/DA/Protein_Quant.tsv
PXD066054,BPH,Q9Y6E7,SIRT4,0,0,5,0,,"",""
PXD066054,prostate cancer,O14929,HAT1,27.7748759467224,5,5,1,6.40511743609749,ordinary Spectronaut PG.Quantity,data/PXD066054/search_results/extracted/DA/Protein_Quant.tsv
PXD066054,prostate cancer,O15379,HDAC3,44.2151997910682,5,5,1,7.09796732564542,ordinary Spectronaut PG.Quantity,data/PXD066054/search_results/extracted/DA/Protein_Quant.tsv
PXD066054,prostate cancer,O60885,BRD4,60.6299212598425,5,5,1,7.83007026902703,ordinary Spectronaut PG.Quantity,data/PXD066054/search_results/extracted/DA/Protein_Quant.tsv
PXD066054,prostate cancer,O75607,NPM3,15.1115217104395,5,5,1,5.54926082407253,ordinary Spectronaut PG.Quantity,data/PXD066054/search_results/extracted/DA/Protein_Quant.tsv
PXD066054,prostate cancer,O95251,KAT7,45.3773831287542,5,5,1,7.13054306986636,ordinary Spectronaut PG.Quantity,data/PXD066054/search_results/extracted/DA/Protein_Quant.tsv
PXD066054,prostate cancer,P05783,KRT18,99.1250979367981,5,5,1,13.4448480747451,ordinary Spectronaut PG.Quantity,data/PXD066054/search_results/extracted/DA/Protein_Quant.tsv
PXD066054,prostate cancer,P41227,NAA10,64.9861422726673,5,5,1,7.87580970938629,ordinary Spectronaut PG.Quantity,data/PXD066054/search_results/extracted/DA/Protein_Quant.tsv
PXD066054,prostate cancer,P42568,MLLT3,0,0,5,0,,"",""
PXD066054,prostate cancer,P49588,AARS1,85.4112441436752,5,5,1,9.78497394768965,ordinary Spectronaut PG.Quantity,data/PXD066054/search_results/extracted/DA/Protein_Quant.tsv
PXD066054,prostate cancer,P51532,SMARCA4,72.3192342517139,5,5,1,8.49932634132672,ordinary Spectronaut PG.Quantity,data/PXD066054/search_results/extracted/DA/Protein_Quant.tsv
PXD066054,prostate cancer,P56524,HDAC4,25.5335661622041,5,5,1,6.09824256432761,ordinary Spectronaut PG.Quantity,data/PXD066054/search_results/extracted/DA/Protein_Quant.tsv
PXD066054,prostate cancer,Q09472,EP300,16.4403238443458,5,5,1,5.79702323241992,ordinary Spectronaut PG.Quantity,data/PXD066054/search_results/extracted/DA/Protein_Quant.tsv
PXD066054,prostate cancer,Q13547,HDAC1,85.5879635739739,5,5,1,9.64885707802159,ordinary Spectronaut PG.Quantity,data/PXD066054/search_results/extracted/DA/Protein_Quant.tsv
PXD066054,prostate cancer,Q56NI9,ESCO2,0,0,5,0,,"",""
PXD066054,prostate cancer,Q5JTZ9,AARS2,52.8309357265409,5,5,1,7.30745695937698,ordinary Spectronaut PG.Quantity,data/PXD066054/search_results/extracted/DA/Protein_Quant.tsv
PXD066054,prostate cancer,Q5SQI0,ATAT1,9.4347581552306,5,5,1,5.473887173861,ordinary Spectronaut PG.Quantity,data/PXD066054/search_results/extracted/DA/Protein_Quant.tsv
PXD066054,prostate cancer,Q8IXJ6,SIRT2,50.1697571167407,5,5,1,7.25892554149832,ordinary Spectronaut PG.Quantity,data/PXD066054/search_results/extracted/DA/Protein_Quant.tsv
PXD066054,prostate cancer,Q8N6T7,SIRT6,0,0,5,0,,"",""
PXD066054,prostate cancer,Q8WUI4,HDAC7,26.249349297241,5,5,1,6.09205043036712,ordinary Spectronaut PG.Quantity,data/PXD066054/search_results/extracted/DA/Protein_Quant.tsv
PXD066054,prostate cancer,Q8WYB5,KAT6B,0,0,5,0,,"",""
PXD066054,prostate cancer,Q92769,HDAC2,76.273178375555,5,5,1,8.87584063717932,ordinary Spectronaut PG.Quantity,data/PXD066054/search_results/extracted/DA/Protein_Quant.tsv
PXD066054,prostate cancer,Q92785,DPF2,65.9441107338731,5,5,1,8.18980450509236,ordinary Spectronaut PG.Quantity,data/PXD066054/search_results/extracted/DA/Protein_Quant.tsv
PXD066054,prostate cancer,Q92793,CREBBP,37.5424392791852,5,5,1,6.65186673739013,ordinary Spectronaut PG.Quantity,data/PXD066054/search_results/extracted/DA/Protein_Quant.tsv
PXD066054,prostate cancer,Q92794,KAT6A,15.2259075476626,4,5,0.8,5.75017992830399,ordinary Spectronaut PG.Quantity,data/PXD066054/search_results/extracted/DA/Protein_Quant.tsv
PXD066054,prostate cancer,Q92830,KAT2A,18.0856620527553,4,5,0.8,5.86745492017795,ordinary Spectronaut PG.Quantity,data/PXD066054/search_results/extracted/DA/Protein_Quant.tsv
PXD066054,prostate cancer,Q92831,KAT2B,0,0,5,0,,"",""
PXD066054,prostate cancer,Q92993,KAT5,4.25698615826587,3,5,0.6,5.24964139738949,ordinary Spectronaut PG.Quantity,data/PXD066054/search_results/extracted/DA/Protein_Quant.tsv
PXD066054,prostate cancer,Q969S8,HDAC10,0,0,5,0,,"",""
PXD066054,prostate cancer,Q96DB2,HDAC11,0,0,5,0,,"",""
PXD066054,prostate cancer,Q96EB6,SIRT1,25.624110723063,5,5,1,6.10175259142245,ordinary Spectronaut PG.Quantity,data/PXD066054/search_results/extracted/DA/Protein_Quant.tsv
PXD066054,prostate cancer,Q99497,PARK7,97.5320047512208,5,5,1,12.2932915982162,ordinary Spectronaut PG.Quantity,data/PXD066054/search_results/extracted/DA/Protein_Quant.tsv
PXD066054,prostate cancer,Q9BWD1,ACAT2,66.5929203539823,5,5,1,8.21047991337944,ordinary Spectronaut PG.Quantity,data/PXD066054/search_results/extracted/DA/Protein_Quant.tsv
PXD066054,prostate cancer,Q9BY41,HDAC8,91.5382606424654,5,5,1,10.5780175476829,ordinary Spectronaut PG.Quantity,data/PXD066054/search_results/extracted/DA/Protein_Quant.tsv
PXD066054,prostate cancer,Q9H7Z6,KAT8,48.2343810632518,5,5,1,7.10031456759464,ordinary Spectronaut PG.Quantity,data/PXD066054/search_results/extracted/DA/Protein_Quant.tsv
PXD066054,prostate cancer,Q9H8E8,CSRP2BP,11.8177069731,4,5,0.8,5.59093119128124,ordinary Spectronaut PG.Quantity,data/PXD066054/search_results/extracted/DA/Protein_Quant.tsv
PXD066054,prostate cancer,Q9H8M2,BRD9,28.0190048831992,5,5,1,6.16342656532918,ordinary Spectronaut PG.Quantity,data/PXD066054/search_results/extracted/DA/Protein_Quant.tsv
PXD066054,prostate cancer,Q9H9T3,ELP3,57.4052515845298,5,5,1,7.57896724322192,ordinary Spectronaut PG.Quantity,data/PXD066054/search_results/extracted/DA/Protein_Quant.tsv
PXD066054,prostate cancer,Q9NRC8,SIRT7,0,0,5,0,,"",""
PXD066054,prostate cancer,Q9NTG7,SIRT3,41.4939949848225,5,5,1,6.74168659313852,ordinary Spectronaut PG.Quantity,data/PXD066054/search_results/extracted/DA/Protein_Quant.tsv
PXD066054,prostate cancer,Q9NXA8,SIRT5,68.7491915664209,5,5,1,8.24791303062135,ordinary Spectronaut PG.Quantity,data/PXD066054/search_results/extracted/DA/Protein_Quant.tsv
PXD066054,prostate cancer,Q9UBN7,HDAC6,52.2254034357106,5,5,1,7.29514043285977,ordinary Spectronaut PG.Quantity,data/PXD066054/search_results/extracted/DA/Protein_Quant.tsv
PXD066054,prostate cancer,Q9UKN8,GTF3C4,54.6390391975716,5,5,1,7.34462600910287,ordinary Spectronaut PG.Quantity,data/PXD066054/search_results/extracted/DA/Protein_Quant.tsv
PXD066054,prostate cancer,Q9UKV0,HDAC9,0,0,5,0,,"",""
PXD066054,prostate cancer,Q9ULM3,YEATS2,29.8926400206959,4,5,0.8,6.3248223928997,ordinary Spectronaut PG.Quantity,data/PXD066054/search_results/extracted/DA/Protein_Quant.tsv
PXD066054,prostate cancer,Q9UPN9,TRIM33,36.6834820851119,5,5,1,6.57688079984119,ordinary Spectronaut PG.Quantity,data/PXD066054/search_results/extracted/DA/Protein_Quant.tsv
PXD066054,prostate cancer,Q9UQL6,HDAC5,31.1732875808367,5,5,1,6.28958877565832,ordinary Spectronaut PG.Quantity,data/PXD066054/search_results/extracted/DA/Protein_Quant.tsv
PXD066054,prostate cancer,Q9Y232,CDYL,27.4206142634045,5,5,1,6.15256476542446,ordinary Spectronaut PG.Quantity,data/PXD066054/search_results/extracted/DA/Protein_Quant.tsv
PXD066054,prostate cancer,Q9Y6E7,SIRT4,0,0,5,0,,"",""
PXD066351,HCT116 control and Roseburia co-culture,O14929,HAT1,87.6762388647371,2,2,1,11.5535371680584,ordinary Spectronaut PG.Quantity,data/PXD066351/search_results/XB01472B1DA-Protein_Quant.tsv
PXD066351,HCT116 control and Roseburia co-culture,O15379,HDAC3,34.3917323800981,2,2,1,7.93237217598482,ordinary Spectronaut PG.Quantity,data/PXD066351/search_results/XB01472B1DA-Protein_Quant.tsv
PXD066351,HCT116 control and Roseburia co-culture,O60885,BRD4,58.9971457770314,2,2,1,9.25635063281245,ordinary Spectronaut PG.Quantity,data/PXD066351/search_results/XB01472B1DA-Protein_Quant.tsv
PXD066351,HCT116 control and Roseburia co-culture,O75607,NPM3,74.2579354985136,2,2,1,10.2559165673945,ordinary Spectronaut PG.Quantity,data/PXD066351/search_results/XB01472B1DA-Protein_Quant.tsv
PXD066351,HCT116 control and Roseburia co-culture,O95251,KAT7,58.9939023418399,2,2,1,9.27271299700523,ordinary Spectronaut PG.Quantity,data/PXD066351/search_results/XB01472B1DA-Protein_Quant.tsv
PXD066351,HCT116 control and Roseburia co-culture,P05783,KRT18,99.8232017024608,2,2,1,15.6775582261524,ordinary Spectronaut PG.Quantity,data/PXD066351/search_results/XB01472B1DA-Protein_Quant.tsv
PXD066351,HCT116 control and Roseburia co-culture,P41227,NAA10,91.6328616246949,2,2,1,12.1176685893616,ordinary Spectronaut PG.Quantity,data/PXD066351/search_results/XB01472B1DA-Protein_Quant.tsv
PXD066351,HCT116 control and Roseburia co-culture,P42568,MLLT3,0,0,2,0,,"",""
PXD066351,HCT116 control and Roseburia co-culture,P49588,AARS1,92.4346961817675,2,2,1,12.2713758138216,ordinary Spectronaut PG.Quantity,data/PXD066351/search_results/XB01472B1DA-Protein_Quant.tsv
PXD066351,HCT116 control and Roseburia co-culture,P51532,SMARCA4,74.7835616647955,2,2,1,10.2997104213767,ordinary Spectronaut PG.Quantity,data/PXD066351/search_results/XB01472B1DA-Protein_Quant.tsv
PXD066351,HCT116 control and Roseburia co-culture,P56524,HDAC4,7.23668406486743,2,2,1,6.0836802558324,ordinary Spectronaut PG.Quantity,data/PXD066351/search_results/XB01472B1DA-Protein_Quant.tsv
PXD066351,HCT116 control and Roseburia co-culture,Q09472,EP300,11.439575200838,2,2,1,6.41948963700811,ordinary Spectronaut PG.Quantity,data/PXD066351/search_results/XB01472B1DA-Protein_Quant.tsv
PXD066351,HCT116 control and Roseburia co-culture,Q13547,HDAC1,92.4830911037115,2,2,1,12.2486731078021,ordinary Spectronaut PG.Quantity,data/PXD066351/search_results/XB01472B1DA-Protein_Quant.tsv
PXD066351,HCT116 control and Roseburia co-culture,Q56NI9,ESCO2,7.77861825516894,1,2,0.5,6.8600739165947,ordinary Spectronaut PG.Quantity,data/PXD066351/search_results/XB01472B1DA-Protein_Quant.tsv
PXD066351,HCT116 control and Roseburia co-culture,Q5JTZ9,AARS2,31.4796455714279,2,2,1,7.75951382149517,ordinary Spectronaut PG.Quantity,data/PXD066351/search_results/XB01472B1DA-Protein_Quant.tsv
PXD066351,HCT116 control and Roseburia co-culture,Q5SQI0,ATAT1,9.65311181706962,2,2,1,6.34526570306649,ordinary Spectronaut PG.Quantity,data/PXD066351/search_results/XB01472B1DA-Protein_Quant.tsv
PXD066351,HCT116 control and Roseburia co-culture,Q8IXJ6,SIRT2,20.9937247896628,2,2,1,7.15926079362121,ordinary Spectronaut PG.Quantity,data/PXD066351/search_results/XB01472B1DA-Protein_Quant.tsv
PXD066351,HCT116 control and Roseburia co-culture,Q8N6T7,SIRT6,54.2626309088695,2,2,1,8.97944000489823,ordinary Spectronaut PG.Quantity,data/PXD066351/search_results/XB01472B1DA-Protein_Quant.tsv
PXD066351,HCT116 control and Roseburia co-culture,Q8WUI4,HDAC7,0,0,2,0,,"",""
PXD066351,HCT116 control and Roseburia co-culture,Q8WYB5,KAT6B,0,0,2,0,,"",""
PXD066351,HCT116 control and Roseburia co-culture,Q92769,HDAC2,89.9259157962785,2,2,1,11.8387612432943,ordinary Spectronaut PG.Quantity,data/PXD066351/search_results/XB01472B1DA-Protein_Quant.tsv
PXD066351,HCT116 control and Roseburia co-culture,Q92785,DPF2,67.8015103729361,2,2,1,9.80304183946971,ordinary Spectronaut PG.Quantity,data/PXD066351/search_results/XB01472B1DA-Protein_Quant.tsv
PXD066351,HCT116 control and Roseburia co-culture,Q92793,CREBBP,45.1018645847479,2,2,1,8.47590062455441,ordinary Spectronaut PG.Quantity,data/PXD066351/search_results/XB01472B1DA-Protein_Quant.tsv
PXD066351,HCT116 control and Roseburia co-culture,Q92794,KAT6A,47.4094212946582,2,2,1,8.60751748077853,ordinary Spectronaut PG.Quantity,data/PXD066351/search_results/XB01472B1DA-Protein_Quant.tsv
PXD066351,HCT116 control and Roseburia co-culture,Q92830,KAT2A,12.7500983390424,2,2,1,6.60845029742476,ordinary Spectronaut PG.Quantity,data/PXD066351/search_results/XB01472B1DA-Protein_Quant.tsv
PXD066351,HCT116 control and Roseburia co-culture,Q92831,KAT2B,0,0,2,0,,"",""
PXD066351,HCT116 control and Roseburia co-culture,Q92993,KAT5,6.67691177792526,2,2,1,5.71179339560704,ordinary Spectronaut PG.Quantity,data/PXD066351/search_results/XB01472B1DA-Protein_Quant.tsv
PXD066351,HCT116 control and Roseburia co-culture,Q969S8,HDAC10,0,0,2,0,,"",""
PXD066351,HCT116 control and Roseburia co-culture,Q96DB2,HDAC11,0,0,2,0,,"",""
PXD066351,HCT116 control and Roseburia co-culture,Q96EB6,SIRT1,53.9278828958919,2,2,1,8.96513812770052,ordinary Spectronaut PG.Quantity,data/PXD066351/search_results/XB01472B1DA-Protein_Quant.tsv
PXD066351,HCT116 control and Roseburia co-culture,Q99497,PARK7,95.376477556066,2,2,1,13.0266621622803,ordinary Spectronaut PG.Quantity,data/PXD066351/search_results/XB01472B1DA-Protein_Quant.tsv
PXD066351,HCT116 control and Roseburia co-culture,Q9BWD1,ACAT2,76.4917251760062,2,2,1,10.4373585506098,ordinary Spectronaut PG.Quantity,data/PXD066351/search_results/XB01472B1DA-Protein_Quant.tsv
PXD066351,HCT116 control and Roseburia co-culture,Q9BY41,HDAC8,13.7485185390612,2,2,1,6.68598105381707,ordinary Spectronaut PG.Quantity,data/PXD066351/search_results/XB01472B1DA-Protein_Quant.tsv
PXD066351,HCT116 control and Roseburia co-culture,Q9H7Z6,KAT8,34.1217494722843,2,2,1,7.87658795100346,ordinary Spectronaut PG.Quantity,data/PXD066351/search_results/XB01472B1DA-Protein_Quant.tsv
PXD066351,HCT116 control and Roseburia co-culture,Q9H8E8,CSRP2BP,24.513130891975,2,2,1,7.34706854664679,ordinary Spectronaut PG.Quantity,data/PXD066351/search_results/XB01472B1DA-Protein_Quant.tsv
PXD066351,HCT116 control and Roseburia co-culture,Q9H8M2,BRD9,20.8882390330451,2,2,1,7.14109443311771,ordinary Spectronaut PG.Quantity,data/PXD066351/search_results/XB01472B1DA-Protein_Quant.tsv
PXD066351,HCT116 control and Roseburia co-culture,Q9H9T3,ELP3,67.141115091425,2,2,1,9.76351946561254,ordinary Spectronaut PG.Quantity,data/PXD066351/search_results/XB01472B1DA-Protein_Quant.tsv
PXD066351,HCT116 control and Roseburia co-culture,Q9NRC8,SIRT7,26.6785534183416,2,2,1,7.48254445705567,ordinary Spectronaut PG.Quantity,data/PXD066351/search_results/XB01472B1DA-Protein_Quant.tsv
PXD066351,HCT116 control and Roseburia co-culture,Q9NTG7,SIRT3,16.8638978089998,2,2,1,6.88600433867362,ordinary Spectronaut PG.Quantity,data/PXD066351/search_results/XB01472B1DA-Protein_Quant.tsv
PXD066351,HCT116 control and Roseburia co-culture,Q9NXA8,SIRT5,48.909391330736,2,2,1,8.70191871411701,ordinary Spectronaut PG.Quantity,data/PXD066351/search_results/XB01472B1DA-Protein_Quant.tsv
PXD066351,HCT116 control and Roseburia co-culture,Q9UBN7,HDAC6,32.4173171069132,2,2,1,7.80453700559172,ordinary Spectronaut PG.Quantity,data/PXD066351/search_results/XB01472B1DA-Protein_Quant.tsv
PXD066351,HCT116 control and Roseburia co-culture,Q9UKN8,GTF3C4,65.4867718846606,2,2,1,9.66190424009647,ordinary Spectronaut PG.Quantity,data/PXD066351/search_results/XB01472B1DA-Protein_Quant.tsv
PXD066351,HCT116 control and Roseburia co-culture,Q9UKV0,HDAC9,0,0,2,0,,"",""
PXD066351,HCT116 control and Roseburia co-culture,Q9ULM3,YEATS2,11.3633457077957,2,2,1,6.49836965650213,ordinary Spectronaut PG.Quantity,data/PXD066351/search_results/XB01472B1DA-Protein_Quant.tsv
PXD066351,HCT116 control and Roseburia co-culture,Q9UPN9,TRIM33,70.3102285992249,2,2,1,9.97665344341747,ordinary Spectronaut PG.Quantity,data/PXD066351/search_results/XB01472B1DA-Protein_Quant.tsv
