PXD,SampleGroup,GroupID,SampleID,KlaExpressionMedian,ReferenceKey,GroupIDs,Category,ReferenceLabelEn,RowOrder,CategoryLabel
PXD066054,prostate cancer,KLA31_11,TCGA-EJ-5498-01A,4.27007262803633,TCGA_PRAD_primary,KLA31_11,cancer_tissue,Prostate cancer tissue,11,"tumor
tissues"
PXD066054,prostate cancer,KLA31_11,TCGA-EJ-5499-01A,4.28388656218513,TCGA_PRAD_primary,KLA31_11,cancer_tissue,Prostate cancer tissue,11,"tumor
tissues"
PXD066054,prostate cancer,KLA31_11,TCGA-EJ-5501-01A,4.22495918959205,TCGA_PRAD_primary,KLA31_11,cancer_tissue,Prostate cancer tissue,11,"tumor
tissues"
PXD066054,prostate cancer,KLA31_11,TCGA-EJ-5502-01A,4.24581358251325,TCGA_PRAD_primary,KLA31_11,cancer_tissue,Prostate cancer tissue,11,"tumor
tissues"
PXD066054,prostate cancer,KLA31_11,TCGA-EJ-5503-01A,4.21364680410671,TCGA_PRAD_primary,KLA31_11,cancer_tissue,Prostate cancer tissue,11,"tumor
tissues"
PXD066054,prostate cancer,KLA31_11,TCGA-EJ-5504-01A,4.26402913049484,TCGA_PRAD_primary,KLA31_11,cancer_tissue,Prostate cancer tissue,11,"tumor
tissues"
PXD066054,prostate cancer,KLA31_11,TCGA-EJ-5505-01A,4.29301670022781,TCGA_PRAD_primary,KLA31_11,cancer_tissue,Prostate cancer tissue,11,"tumor
tissues"
PXD066054,prostate cancer,KLA31_11,TCGA-EJ-5506-01A,4.30154682577322,TCGA_PRAD_primary,KLA31_11,cancer_tissue,Prostate cancer tissue,11,"tumor
tissues"
PXD066054,prostate cancer,KLA31_11,TCGA-EJ-5507-01A,4.27053302168679,TCGA_PRAD_primary,KLA31_11,cancer_tissue,Prostate cancer tissue,11,"tumor
tissues"
PXD066054,prostate cancer,KLA31_11,TCGA-EJ-5508-01A,4.31580697181539,TCGA_PRAD_primary,KLA31_11,cancer_tissue,Prostate cancer tissue,11,"tumor
tissues"
PXD066054,prostate cancer,KLA31_11,TCGA-EJ-5509-01A,4.21719147594072,TCGA_PRAD_primary,KLA31_11,cancer_tissue,Prostate cancer tissue,11,"tumor
tissues"
PXD066054,prostate cancer,KLA31_11,TCGA-EJ-5510-01A,4.23491574975109,TCGA_PRAD_primary,KLA31_11,cancer_tissue,Prostate cancer tissue,11,"tumor
tissues"
PXD066054,prostate cancer,KLA31_11,TCGA-EJ-5511-01A,4.24486188681979,TCGA_PRAD_primary,KLA31_11,cancer_tissue,Prostate cancer tissue,11,"tumor
tissues"
PXD066054,prostate cancer,KLA31_11,TCGA-EJ-5512-01A,4.26730041783016,TCGA_PRAD_primary,KLA31_11,cancer_tissue,Prostate cancer tissue,11,"tumor
tissues"
PXD066054,prostate cancer,KLA31_11,TCGA-EJ-5514-01A,4.31296147839445,TCGA_PRAD_primary,KLA31_11,cancer_tissue,Prostate cancer tissue,11,"tumor
tissues"
PXD066054,prostate cancer,KLA31_11,TCGA-EJ-5515-01A,4.27414799545803,TCGA_PRAD_primary,KLA31_11,cancer_tissue,Prostate cancer tissue,11,"tumor
tissues"
PXD066054,prostate cancer,KLA31_11,TCGA-EJ-5516-01A,4.28634667902453,TCGA_PRAD_primary,KLA31_11,cancer_tissue,Prostate cancer tissue,11,"tumor
tissues"
PXD066054,prostate cancer,KLA31_11,TCGA-EJ-5517-01A,4.26902445360487,TCGA_PRAD_primary,KLA31_11,cancer_tissue,Prostate cancer tissue,11,"tumor
tissues"
PXD066054,prostate cancer,KLA31_11,TCGA-EJ-5518-01A,4.26883199362172,TCGA_PRAD_primary,KLA31_11,cancer_tissue,Prostate cancer tissue,11,"tumor
tissues"
PXD066054,prostate cancer,KLA31_11,TCGA-EJ-5519-01A,4.24788832163594,TCGA_PRAD_primary,KLA31_11,cancer_tissue,Prostate cancer tissue,11,"tumor
tissues"
PXD066054,prostate cancer,KLA31_11,TCGA-EJ-5521-01A,4.17395954021768,TCGA_PRAD_primary,KLA31_11,cancer_tissue,Prostate cancer tissue,11,"tumor
tissues"
PXD066054,prostate cancer,KLA31_11,TCGA-EJ-5522-01A,4.31048357827085,TCGA_PRAD_primary,KLA31_11,cancer_tissue,Prostate cancer tissue,11,"tumor
tissues"
PXD066054,prostate cancer,KLA31_11,TCGA-EJ-5524-01A,4.32284786579886,TCGA_PRAD_primary,KLA31_11,cancer_tissue,Prostate cancer tissue,11,"tumor
tissues"
PXD066054,prostate cancer,KLA31_11,TCGA-EJ-5525-01A,4.32746897395454,TCGA_PRAD_primary,KLA31_11,cancer_tissue,Prostate cancer tissue,11,"tumor
tissues"
PXD066054,prostate cancer,KLA31_11,TCGA-EJ-5526-01A,4.31861446323271,TCGA_PRAD_primary,KLA31_11,cancer_tissue,Prostate cancer tissue,11,"tumor
tissues"
PXD066054,prostate cancer,KLA31_11,TCGA-EJ-5527-01A,4.29054548781179,TCGA_PRAD_primary,KLA31_11,cancer_tissue,Prostate cancer tissue,11,"tumor
tissues"
PXD066054,prostate cancer,KLA31_11,TCGA-EJ-5530-01A,4.283144697243,TCGA_PRAD_primary,KLA31_11,cancer_tissue,Prostate cancer tissue,11,"tumor
tissues"
PXD066054,prostate cancer,KLA31_11,TCGA-EJ-5531-01A,4.25169884461957,TCGA_PRAD_primary,KLA31_11,cancer_tissue,Prostate cancer tissue,11,"tumor
tissues"
PXD066054,prostate cancer,KLA31_11,TCGA-EJ-5532-01A,4.25893227412949,TCGA_PRAD_primary,KLA31_11,cancer_tissue,Prostate cancer tissue,11,"tumor
tissues"
PXD066054,prostate cancer,KLA31_11,TCGA-EJ-5542-01A,4.30344699497094,TCGA_PRAD_primary,KLA31_11,cancer_tissue,Prostate cancer tissue,11,"tumor
tissues"
PXD066054,prostate cancer,KLA31_11,TCGA-EJ-7115-01A,4.23114504379351,TCGA_PRAD_primary,KLA31_11,cancer_tissue,Prostate cancer tissue,11,"tumor
tissues"
PXD066054,prostate cancer,KLA31_11,TCGA-EJ-7123-01A,4.24711668468862,TCGA_PRAD_primary,KLA31_11,cancer_tissue,Prostate cancer tissue,11,"tumor
tissues"
PXD066054,prostate cancer,KLA31_11,TCGA-EJ-7125-01A,4.24655332647209,TCGA_PRAD_primary,KLA31_11,cancer_tissue,Prostate cancer tissue,11,"tumor
tissues"
PXD066054,prostate cancer,KLA31_11,TCGA-EJ-7218-01B,4.19028146362482,TCGA_PRAD_primary,KLA31_11,cancer_tissue,Prostate cancer tissue,11,"tumor
tissues"
PXD066054,prostate cancer,KLA31_11,TCGA-EJ-7312-01B,4.19602833577397,TCGA_PRAD_primary,KLA31_11,cancer_tissue,Prostate cancer tissue,11,"tumor
tissues"
PXD066054,prostate cancer,KLA31_11,TCGA-EJ-7314-01A,4.2602573366832,TCGA_PRAD_primary,KLA31_11,cancer_tissue,Prostate cancer tissue,11,"tumor
tissues"
PXD066054,prostate cancer,KLA31_11,TCGA-EJ-7315-01A,4.19658094599466,TCGA_PRAD_primary,KLA31_11,cancer_tissue,Prostate cancer tissue,11,"tumor
tissues"
PXD066054,prostate cancer,KLA31_11,TCGA-EJ-7317-01A,4.2194458848367,TCGA_PRAD_primary,KLA31_11,cancer_tissue,Prostate cancer tissue,11,"tumor
tissues"
PXD066054,prostate cancer,KLA31_11,TCGA-EJ-7318-01B,4.1646746450385,TCGA_PRAD_primary,KLA31_11,cancer_tissue,Prostate cancer tissue,11,"tumor
tissues"
PXD066054,prostate cancer,KLA31_11,TCGA-EJ-7321-01A,4.30041134853438,TCGA_PRAD_primary,KLA31_11,cancer_tissue,Prostate cancer tissue,11,"tumor
tissues"
PXD066054,prostate cancer,KLA31_11,TCGA-EJ-7325-01B,4.08897785455313,TCGA_PRAD_primary,KLA31_11,cancer_tissue,Prostate cancer tissue,11,"tumor
tissues"
PXD066054,prostate cancer,KLA31_11,TCGA-EJ-7327-01A,4.29398865060553,TCGA_PRAD_primary,KLA31_11,cancer_tissue,Prostate cancer tissue,11,"tumor
tissues"
PXD066054,prostate cancer,KLA31_11,TCGA-EJ-7328-01A,4.24447711881377,TCGA_PRAD_primary,KLA31_11,cancer_tissue,Prostate cancer tissue,11,"tumor
tissues"
PXD066054,prostate cancer,KLA31_11,TCGA-EJ-7330-01A,4.29774954433707,TCGA_PRAD_primary,KLA31_11,cancer_tissue,Prostate cancer tissue,11,"tumor
tissues"
PXD066054,prostate cancer,KLA31_11,TCGA-EJ-7331-01A,4.29265158110539,TCGA_PRAD_primary,KLA31_11,cancer_tissue,Prostate cancer tissue,11,"tumor
tissues"
PXD066054,prostate cancer,KLA31_11,TCGA-EJ-7781-01A,4.30933225001253,TCGA_PRAD_primary,KLA31_11,cancer_tissue,Prostate cancer tissue,11,"tumor
tissues"
PXD066054,prostate cancer,KLA31_11,TCGA-EJ-7782-01A,4.24695237405671,TCGA_PRAD_primary,KLA31_11,cancer_tissue,Prostate cancer tissue,11,"tumor
tissues"
PXD066054,prostate cancer,KLA31_11,TCGA-EJ-7783-01A,4.31086532855884,TCGA_PRAD_primary,KLA31_11,cancer_tissue,Prostate cancer tissue,11,"tumor
tissues"
PXD066054,prostate cancer,KLA31_11,TCGA-EJ-7784-01A,4.28351352471604,TCGA_PRAD_primary,KLA31_11,cancer_tissue,Prostate cancer tissue,11,"tumor
tissues"
PXD066054,prostate cancer,KLA31_11,TCGA-EJ-7785-01A,4.29151129152817,TCGA_PRAD_primary,KLA31_11,cancer_tissue,Prostate cancer tissue,11,"tumor
tissues"
PXD066054,prostate cancer,KLA31_11,TCGA-EJ-7786-01A,4.26883199362172,TCGA_PRAD_primary,KLA31_11,cancer_tissue,Prostate cancer tissue,11,"tumor
tissues"
PXD066054,prostate cancer,KLA31_11,TCGA-EJ-7788-01A,4.2945525943351,TCGA_PRAD_primary,KLA31_11,cancer_tissue,Prostate cancer tissue,11,"tumor
tissues"
PXD066054,prostate cancer,KLA31_11,TCGA-EJ-7789-01A,4.28122687016421,TCGA_PRAD_primary,KLA31_11,cancer_tissue,Prostate cancer tissue,11,"tumor
tissues"
PXD066054,prostate cancer,KLA31_11,TCGA-EJ-7791-01A,4.22998586715541,TCGA_PRAD_primary,KLA31_11,cancer_tissue,Prostate cancer tissue,11,"tumor
tissues"
PXD066054,prostate cancer,KLA31_11,TCGA-EJ-7792-01A,4.24542881450723,TCGA_PRAD_primary,KLA31_11,cancer_tissue,Prostate cancer tissue,11,"tumor
tissues"
PXD066054,prostate cancer,KLA31_11,TCGA-EJ-7793-01A,4.25093765913092,TCGA_PRAD_primary,KLA31_11,cancer_tissue,Prostate cancer tissue,11,"tumor
tissues"
PXD066054,prostate cancer,KLA31_11,TCGA-EJ-7794-01A,4.26423600071857,TCGA_PRAD_primary,KLA31_11,cancer_tissue,Prostate cancer tissue,11,"tumor
tissues"
PXD066054,prostate cancer,KLA31_11,TCGA-EJ-7797-01A,4.2802728602583,TCGA_PRAD_primary,KLA31_11,cancer_tissue,Prostate cancer tissue,11,"tumor
tissues"
PXD066054,prostate cancer,KLA31_11,TCGA-EJ-8468-01A,4.23569917606032,TCGA_PRAD_primary,KLA31_11,cancer_tissue,Prostate cancer tissue,11,"tumor
tissues"
PXD066054,prostate cancer,KLA31_11,TCGA-EJ-8469-01A,4.33623075573397,TCGA_PRAD_primary,KLA31_11,cancer_tissue,Prostate cancer tissue,11,"tumor
tissues"
PXD066054,prostate cancer,KLA31_11,TCGA-EJ-8470-01A,4.28256109893635,TCGA_PRAD_primary,KLA31_11,cancer_tissue,Prostate cancer tissue,11,"tumor
tissues"
PXD066054,prostate cancer,KLA31_11,TCGA-EJ-8472-01A,4.25626120471545,TCGA_PRAD_primary,KLA31_11,cancer_tissue,Prostate cancer tissue,11,"tumor
tissues"
PXD066054,prostate cancer,KLA31_11,TCGA-EJ-8474-01A,4.24672945088774,TCGA_PRAD_primary,KLA31_11,cancer_tissue,Prostate cancer tissue,11,"tumor
tissues"
PXD066054,prostate cancer,KLA31_11,TCGA-EJ-A46B-01A,4.20980850068197,TCGA_PRAD_primary,KLA31_11,cancer_tissue,Prostate cancer tissue,11,"tumor
tissues"
PXD066054,prostate cancer,KLA31_11,TCGA-EJ-A46D-01A,4.20407961817249,TCGA_PRAD_primary,KLA31_11,cancer_tissue,Prostate cancer tissue,11,"tumor
tissues"
PXD066054,prostate cancer,KLA31_11,TCGA-EJ-A46E-01A,4.17775127890248,TCGA_PRAD_primary,KLA31_11,cancer_tissue,Prostate cancer tissue,11,"tumor
tissues"
PXD066054,prostate cancer,KLA31_11,TCGA-EJ-A46F-01A,4.13684704775856,TCGA_PRAD_primary,KLA31_11,cancer_tissue,Prostate cancer tissue,11,"tumor
tissues"
PXD066054,prostate cancer,KLA31_11,TCGA-EJ-A46G-01A,4.18819937035042,TCGA_PRAD_primary,KLA31_11,cancer_tissue,Prostate cancer tissue,11,"tumor
tissues"
PXD066054,prostate cancer,KLA31_11,TCGA-EJ-A46H-01A,4.18668675009848,TCGA_PRAD_primary,KLA31_11,cancer_tissue,Prostate cancer tissue,11,"tumor
tissues"
PXD066054,prostate cancer,KLA31_11,TCGA-EJ-A46I-01A,4.23510320787721,TCGA_PRAD_primary,KLA31_11,cancer_tissue,Prostate cancer tissue,11,"tumor
tissues"
PXD066054,prostate cancer,KLA31_11,TCGA-EJ-A65B-01A,4.0923625380582,TCGA_PRAD_primary,KLA31_11,cancer_tissue,Prostate cancer tissue,11,"tumor
tissues"
PXD066054,prostate cancer,KLA31_11,TCGA-EJ-A65D-01A,4.14060904464696,TCGA_PRAD_primary,KLA31_11,cancer_tissue,Prostate cancer tissue,11,"tumor
tissues"
PXD066054,prostate cancer,KLA31_11,TCGA-EJ-A65E-01A,4.24109069336536,TCGA_PRAD_primary,KLA31_11,cancer_tissue,Prostate cancer tissue,11,"tumor
tissues"
PXD066054,prostate cancer,KLA31_11,TCGA-EJ-A65F-01A,4.22515916382823,TCGA_PRAD_primary,KLA31_11,cancer_tissue,Prostate cancer tissue,11,"tumor
tissues"
PXD066054,prostate cancer,KLA31_11,TCGA-EJ-A65G-01A,4.21681167685059,TCGA_PRAD_primary,KLA31_11,cancer_tissue,Prostate cancer tissue,11,"tumor
tissues"
PXD066054,prostate cancer,KLA31_11,TCGA-EJ-A65J-01A,4.22535356955482,TCGA_PRAD_primary,KLA31_11,cancer_tissue,Prostate cancer tissue,11,"tumor
tissues"
PXD066054,prostate cancer,KLA31_11,TCGA-EJ-A65M-01A,4.1565311041652,TCGA_PRAD_primary,KLA31_11,cancer_tissue,Prostate cancer tissue,11,"tumor
tissues"
PXD066054,prostate cancer,KLA31_11,TCGA-EJ-A6RA-01A,4.16011935458091,TCGA_PRAD_primary,KLA31_11,cancer_tissue,Prostate cancer tissue,11,"tumor
tissues"
PXD066054,prostate cancer,KLA31_11,TCGA-EJ-A6RC-01A,4.18822849837072,TCGA_PRAD_primary,KLA31_11,cancer_tissue,Prostate cancer tissue,11,"tumor
tissues"
PXD066054,prostate cancer,KLA31_11,TCGA-EJ-A7NF-01A,4.22268320138691,TCGA_PRAD_primary,KLA31_11,cancer_tissue,Prostate cancer tissue,11,"tumor
tissues"
PXD066054,prostate cancer,KLA31_11,TCGA-EJ-A7NG-01A,4.19882261043382,TCGA_PRAD_primary,KLA31_11,cancer_tissue,Prostate cancer tissue,11,"tumor
tissues"
PXD066054,prostate cancer,KLA31_11,TCGA-EJ-A7NH-01A,4.18783680646778,TCGA_PRAD_primary,KLA31_11,cancer_tissue,Prostate cancer tissue,11,"tumor
tissues"
PXD066054,prostate cancer,KLA31_11,TCGA-EJ-A7NJ-01A,4.21439457436207,TCGA_PRAD_primary,KLA31_11,cancer_tissue,Prostate cancer tissue,11,"tumor
tissues"
PXD066054,prostate cancer,KLA31_11,TCGA-EJ-A7NK-01A,4.19123186993543,TCGA_PRAD_primary,KLA31_11,cancer_tissue,Prostate cancer tissue,11,"tumor
tissues"
PXD066054,prostate cancer,KLA31_11,TCGA-EJ-A7NM-01A,4.18324005623217,TCGA_PRAD_primary,KLA31_11,cancer_tissue,Prostate cancer tissue,11,"tumor
tissues"
PXD066054,prostate cancer,KLA31_11,TCGA-EJ-A7NN-01A,4.18516266109187,TCGA_PRAD_primary,KLA31_11,cancer_tissue,Prostate cancer tissue,11,"tumor
tissues"
PXD066054,prostate cancer,KLA31_11,TCGA-EJ-A8FN-01A,4.21533946798654,TCGA_PRAD_primary,KLA31_11,cancer_tissue,Prostate cancer tissue,11,"tumor
tissues"
PXD066054,prostate cancer,KLA31_11,TCGA-EJ-A8FO-01A,4.23209209248973,TCGA_PRAD_primary,KLA31_11,cancer_tissue,Prostate cancer tissue,11,"tumor
tissues"
PXD066054,prostate cancer,KLA31_11,TCGA-EJ-A8FP-01A,4.19583682491693,TCGA_PRAD_primary,KLA31_11,cancer_tissue,Prostate cancer tissue,11,"tumor
tissues"
PXD066054,prostate cancer,KLA31_11,TCGA-EJ-A8FS-01A,4.2012506309512,TCGA_PRAD_primary,KLA31_11,cancer_tissue,Prostate cancer tissue,11,"tumor
tissues"
PXD066054,prostate cancer,KLA31_11,TCGA-EJ-A8FU-01A,4.21570340222527,TCGA_PRAD_primary,KLA31_11,cancer_tissue,Prostate cancer tissue,11,"tumor
tissues"
PXD066054,prostate cancer,KLA31_11,TCGA-EJ-AB20-01A,4.12811162215884,TCGA_PRAD_primary,KLA31_11,cancer_tissue,Prostate cancer tissue,11,"tumor
tissues"
PXD066054,prostate cancer,KLA31_11,TCGA-EJ-AB27-01A,4.21036757553672,TCGA_PRAD_primary,KLA31_11,cancer_tissue,Prostate cancer tissue,11,"tumor
tissues"
PXD066054,prostate cancer,KLA31_11,TCGA-FC-7708-01A,4.23037513918294,TCGA_PRAD_primary,KLA31_11,cancer_tissue,Prostate cancer tissue,11,"tumor
tissues"
PXD066054,prostate cancer,KLA31_11,TCGA-FC-7961-01A,4.22192478661272,TCGA_PRAD_primary,KLA31_11,cancer_tissue,Prostate cancer tissue,11,"tumor
tissues"
PXD066054,prostate cancer,KLA31_11,TCGA-FC-A4JI-01A,4.34273771154056,TCGA_PRAD_primary,KLA31_11,cancer_tissue,Prostate cancer tissue,11,"tumor
tissues"
PXD066054,prostate cancer,KLA31_11,TCGA-FC-A5OB-01A,4.22001562364973,TCGA_PRAD_primary,KLA31_11,cancer_tissue,Prostate cancer tissue,11,"tumor
tissues"
PXD066054,prostate cancer,KLA31_11,TCGA-FC-A66V-01A,4.08804947657544,TCGA_PRAD_primary,KLA31_11,cancer_tissue,Prostate cancer tissue,11,"tumor
tissues"
PXD066054,prostate cancer,KLA31_11,TCGA-FC-A6HD-01A,4.18630044288653,TCGA_PRAD_primary,KLA31_11,cancer_tissue,Prostate cancer tissue,11,"tumor
tissues"
PXD066054,prostate cancer,KLA31_11,TCGA-FC-A8O0-01A,4.209435106031,TCGA_PRAD_primary,KLA31_11,cancer_tissue,Prostate cancer tissue,11,"tumor
tissues"
PXD066054,prostate cancer,KLA31_11,TCGA-G9-6329-01A,4.17944957479355,TCGA_PRAD_primary,KLA31_11,cancer_tissue,Prostate cancer tissue,11,"tumor
tissues"
PXD066054,prostate cancer,KLA31_11,TCGA-G9-6332-01A,4.22382506786335,TCGA_PRAD_primary,KLA31_11,cancer_tissue,Prostate cancer tissue,11,"tumor
tissues"
PXD066054,prostate cancer,KLA31_11,TCGA-G9-6333-01A,4.19179630740864,TCGA_PRAD_primary,KLA31_11,cancer_tissue,Prostate cancer tissue,11,"tumor
tissues"
PXD066054,prostate cancer,KLA31_11,TCGA-G9-6336-01A,4.20013292146427,TCGA_PRAD_primary,KLA31_11,cancer_tissue,Prostate cancer tissue,11,"tumor
tissues"
PXD066054,prostate cancer,KLA31_11,TCGA-G9-6338-01A,4.13550859105047,TCGA_PRAD_primary,KLA31_11,cancer_tissue,Prostate cancer tissue,11,"tumor
tissues"
PXD066054,prostate cancer,KLA31_11,TCGA-G9-6339-01A,4.20389673011816,TCGA_PRAD_primary,KLA31_11,cancer_tissue,Prostate cancer tissue,11,"tumor
tissues"
PXD066054,prostate cancer,KLA31_11,TCGA-G9-6342-01A,4.20561414236428,TCGA_PRAD_primary,KLA31_11,cancer_tissue,Prostate cancer tissue,11,"tumor
tissues"
PXD066054,prostate cancer,KLA31_11,TCGA-G9-6343-01A,4.14263314292278,TCGA_PRAD_primary,KLA31_11,cancer_tissue,Prostate cancer tissue,11,"tumor
tissues"
PXD066054,prostate cancer,KLA31_11,TCGA-G9-6347-01A,4.05518499796045,TCGA_PRAD_primary,KLA31_11,cancer_tissue,Prostate cancer tissue,11,"tumor
tissues"
PXD066054,prostate cancer,KLA31_11,TCGA-G9-6348-01A,4.19009784904035,TCGA_PRAD_primary,KLA31_11,cancer_tissue,Prostate cancer tissue,11,"tumor
tissues"
PXD066054,prostate cancer,KLA31_11,TCGA-G9-6351-01A,4.18972590435786,TCGA_PRAD_primary,KLA31_11,cancer_tissue,Prostate cancer tissue,11,"tumor
tissues"
PXD066054,prostate cancer,KLA31_11,TCGA-G9-6353-01A,4.15468176365483,TCGA_PRAD_primary,KLA31_11,cancer_tissue,Prostate cancer tissue,11,"tumor
tissues"
PXD066054,prostate cancer,KLA31_11,TCGA-G9-6354-01A,4.15634095126646,TCGA_PRAD_primary,KLA31_11,cancer_tissue,Prostate cancer tissue,11,"tumor
tissues"
PXD066054,prostate cancer,KLA31_11,TCGA-G9-6356-01A,4.21151793431027,TCGA_PRAD_primary,KLA31_11,cancer_tissue,Prostate cancer tissue,11,"tumor
tissues"
PXD066054,prostate cancer,KLA31_11,TCGA-G9-6361-01A,4.20696761666124,TCGA_PRAD_primary,KLA31_11,cancer_tissue,Prostate cancer tissue,11,"tumor
tissues"
PXD066054,prostate cancer,KLA31_11,TCGA-G9-6362-01A,4.16296835685971,TCGA_PRAD_primary,KLA31_11,cancer_tissue,Prostate cancer tissue,11,"tumor
tissues"
PXD066054,prostate cancer,KLA31_11,TCGA-G9-6363-01A,4.22230635220477,TCGA_PRAD_primary,KLA31_11,cancer_tissue,Prostate cancer tissue,11,"tumor
tissues"
PXD066054,prostate cancer,KLA31_11,TCGA-G9-6364-01A,4.18990740755193,TCGA_PRAD_primary,KLA31_11,cancer_tissue,Prostate cancer tissue,11,"tumor
tissues"
PXD066054,prostate cancer,KLA31_11,TCGA-G9-6365-01A,4.19993595146797,TCGA_PRAD_primary,KLA31_11,cancer_tissue,Prostate cancer tissue,11,"tumor
tissues"
PXD066054,prostate cancer,KLA31_11,TCGA-G9-6366-01A,4.16182848385671,TCGA_PRAD_primary,KLA31_11,cancer_tissue,Prostate cancer tissue,11,"tumor
tissues"
PXD066054,prostate cancer,KLA31_11,TCGA-G9-6367-01A,4.15541089755559,TCGA_PRAD_primary,KLA31_11,cancer_tissue,Prostate cancer tissue,11,"tumor
tissues"
PXD066054,prostate cancer,KLA31_11,TCGA-G9-6369-01A,4.16735001758301,TCGA_PRAD_primary,KLA31_11,cancer_tissue,Prostate cancer tissue,11,"tumor
tissues"
PXD066054,prostate cancer,KLA31_11,TCGA-G9-6370-01A,4.19770181803288,TCGA_PRAD_primary,KLA31_11,cancer_tissue,Prostate cancer tissue,11,"tumor
tissues"
PXD066054,prostate cancer,KLA31_11,TCGA-G9-6371-01A,4.23878694942179,TCGA_PRAD_primary,KLA31_11,cancer_tissue,Prostate cancer tissue,11,"tumor
tissues"
PXD066054,prostate cancer,KLA31_11,TCGA-G9-6373-01A,4.16296835685971,TCGA_PRAD_primary,KLA31_11,cancer_tissue,Prostate cancer tissue,11,"tumor
tissues"
PXD066054,prostate cancer,KLA31_11,TCGA-G9-6377-01A,4.2046535625292,TCGA_PRAD_primary,KLA31_11,cancer_tissue,Prostate cancer tissue,11,"tumor
tissues"
PXD066054,prostate cancer,KLA31_11,TCGA-G9-6378-01A,4.189346981097,TCGA_PRAD_primary,KLA31_11,cancer_tissue,Prostate cancer tissue,11,"tumor
tissues"
PXD066054,prostate cancer,KLA31_11,TCGA-G9-6379-01A,4.04132722385092,TCGA_PRAD_primary,KLA31_11,cancer_tissue,Prostate cancer tissue,11,"tumor
tissues"
PXD066054,prostate cancer,KLA31_11,TCGA-G9-6384-01A,4.2564564644658,TCGA_PRAD_primary,KLA31_11,cancer_tissue,Prostate cancer tissue,11,"tumor
tissues"
PXD066054,prostate cancer,KLA31_11,TCGA-G9-6385-01A,4.20829113904686,TCGA_PRAD_primary,KLA31_11,cancer_tissue,Prostate cancer tissue,11,"tumor
tissues"
PXD066054,prostate cancer,KLA31_11,TCGA-G9-6494-01A,4.22614753317072,TCGA_PRAD_primary,KLA31_11,cancer_tissue,Prostate cancer tissue,11,"tumor
tissues"
PXD066054,prostate cancer,KLA31_11,TCGA-G9-6496-01A,4.15299761827647,TCGA_PRAD_primary,KLA31_11,cancer_tissue,Prostate cancer tissue,11,"tumor
tissues"
PXD066054,prostate cancer,KLA31_11,TCGA-G9-6498-01A,4.17718389292684,TCGA_PRAD_primary,KLA31_11,cancer_tissue,Prostate cancer tissue,11,"tumor
tissues"
PXD066054,prostate cancer,KLA31_11,TCGA-G9-6499-01A,4.21038738261365,TCGA_PRAD_primary,KLA31_11,cancer_tissue,Prostate cancer tissue,11,"tumor
tissues"
PXD066054,prostate cancer,KLA31_11,TCGA-G9-7509-01A,4.22400521180072,TCGA_PRAD_primary,KLA31_11,cancer_tissue,Prostate cancer tissue,11,"tumor
tissues"
PXD066054,prostate cancer,KLA31_11,TCGA-G9-7510-01A,4.17832045728005,TCGA_PRAD_primary,KLA31_11,cancer_tissue,Prostate cancer tissue,11,"tumor
tissues"
PXD066054,prostate cancer,KLA31_11,TCGA-G9-7519-01A,4.16278295066746,TCGA_PRAD_primary,KLA31_11,cancer_tissue,Prostate cancer tissue,11,"tumor
tissues"
PXD066054,prostate cancer,KLA31_11,TCGA-G9-7521-01A,4.2593253002082,TCGA_PRAD_primary,KLA31_11,cancer_tissue,Prostate cancer tissue,11,"tumor
tissues"
PXD066054,prostate cancer,KLA31_11,TCGA-G9-7522-01A,4.20886976394507,TCGA_PRAD_primary,KLA31_11,cancer_tissue,Prostate cancer tissue,11,"tumor
tissues"
PXD066054,prostate cancer,KLA31_11,TCGA-G9-7523-01A,4.15059763128706,TCGA_PRAD_primary,KLA31_11,cancer_tissue,Prostate cancer tissue,11,"tumor
tissues"
PXD066054,prostate cancer,KLA31_11,TCGA-G9-7525-01A,4.19918941118367,TCGA_PRAD_primary,KLA31_11,cancer_tissue,Prostate cancer tissue,11,"tumor
tissues"
PXD066054,prostate cancer,KLA31_11,TCGA-G9-A9S0-01A,4.24485881704015,TCGA_PRAD_primary,KLA31_11,cancer_tissue,Prostate cancer tissue,11,"tumor
tissues"
PXD066054,prostate cancer,KLA31_11,TCGA-G9-A9S4-01A,4.20371112320468,TCGA_PRAD_primary,KLA31_11,cancer_tissue,Prostate cancer tissue,11,"tumor
tissues"
PXD066054,prostate cancer,KLA31_11,TCGA-G9-A9S7-01A,4.20696176483948,TCGA_PRAD_primary,KLA31_11,cancer_tissue,Prostate cancer tissue,11,"tumor
tissues"
PXD066054,prostate cancer,KLA31_11,TCGA-H9-7775-01A,4.22457217637922,TCGA_PRAD_primary,KLA31_11,cancer_tissue,Prostate cancer tissue,11,"tumor
tissues"
PXD066054,prostate cancer,KLA31_11,TCGA-H9-A6BX-01A,4.17640935443973,TCGA_PRAD_primary,KLA31_11,cancer_tissue,Prostate cancer tissue,11,"tumor
tissues"
PXD066054,prostate cancer,KLA31_11,TCGA-H9-A6BY-01A,4.13571241167222,TCGA_PRAD_primary,KLA31_11,cancer_tissue,Prostate cancer tissue,11,"tumor
tissues"
PXD066054,prostate cancer,KLA31_11,TCGA-HC-7075-01A,4.25112652870025,TCGA_PRAD_primary,KLA31_11,cancer_tissue,Prostate cancer tissue,11,"tumor
tissues"
