PXD,SampleGroup,GroupID,ReferenceKey,RegulatorBaseAccession,Role,DisplayName,GeneSymbol,EnsemblGeneID,QsmoothLog2TPM,Category,ReferenceLabelEn,RowOrder,QsmoothZScore
PXD064038,MEC and NEC ESCC groups,KLA31_10,TCGA_ESCA_ESCC,P49588,Writer,AARS1,AARS1,ENSG00000090861,5.54424006388971,cancer_tissue,Independent ESCC tumor whole proteome,10,-0.186035715944681
PXD064038,MEC and NEC ESCC groups,KLA31_10,TCGA_ESCA_ESCC,P51532,Reader,SMARCA4,SMARCA4,ENSG00000127616,5.5010986183017,cancer_tissue,Independent ESCC tumor whole proteome,10,0.470842442331323
PXD064038,MEC and NEC ESCC groups,KLA31_10,TCGA_ESCA_ESCC,P56524,Eraser,HDAC4,HDAC4,ENSG00000068024,3.25643972311673,cancer_tissue,Independent ESCC tumor whole proteome,10,0.71992237392714
PXD064038,MEC and NEC ESCC groups,KLA31_10,TCGA_ESCA_ESCC,Q09472,Writer,EP300,EP300,ENSG00000100393,5.83577485581615,cancer_tissue,Independent ESCC tumor whole proteome,10,0.774402031942343
PXD064038,MEC and NEC ESCC groups,KLA31_10,TCGA_ESCA_ESCC,Q13547,Writer-Eraser,HDAC1,HDAC1,ENSG00000116478,6.82011023097775,cancer_tissue,Independent ESCC tumor whole proteome,10,0.313598373385646
PXD064038,MEC and NEC ESCC groups,KLA31_10,TCGA_ESCA_ESCC,Q56NI9,Writer,ESCO2,ESCO2,ENSG00000171320,2.73691512699304,cancer_tissue,Independent ESCC tumor whole proteome,10,0.376423115482674
PXD064038,MEC and NEC ESCC groups,KLA31_10,TCGA_ESCA_ESCC,Q5JTZ9,Writer,AARS2,AARS2,ENSG00000124608,3.9208464577465,cancer_tissue,Independent ESCC tumor whole proteome,10,0.155751883329841
PXD064038,MEC and NEC ESCC groups,KLA31_10,TCGA_ESCA_ESCC,Q5SQI0,Writer,ATAT1,ATAT1,ENSG00000137343,3.39522555298966,cancer_tissue,Independent ESCC tumor whole proteome,10,0.341403855860039
PXD064038,MEC and NEC ESCC groups,KLA31_10,TCGA_ESCA_ESCC,Q8IXJ6,Eraser,SIRT2,SIRT2,ENSG00000068903,4.82308616832658,cancer_tissue,Independent ESCC tumor whole proteome,10,0.486263765318631
PXD064038,MEC and NEC ESCC groups,KLA31_10,TCGA_ESCA_ESCC,Q8N6T7,Eraser,SIRT6,SIRT6,ENSG00000077463,4.51581747414938,cancer_tissue,Independent ESCC tumor whole proteome,10,0.61699009901748
PXD064038,MEC and NEC ESCC groups,KLA31_10,TCGA_ESCA_ESCC,Q8WUI4,Eraser,HDAC7,HDAC7,ENSG00000061273,4.57333443258362,cancer_tissue,Independent ESCC tumor whole proteome,10,0.430366068599047
PXD064038,MEC and NEC ESCC groups,KLA31_10,TCGA_ESCA_ESCC,Q8WYB5,Writer,KAT6B,KAT6B,ENSG00000156650,2.53052389338968,cancer_tissue,Independent ESCC tumor whole proteome,10,0.189488468279557
PXD064038,MEC and NEC ESCC groups,KLA31_10,TCGA_ESCA_ESCC,Q92769,Writer-Eraser,HDAC2,HDAC2,ENSG00000196591,4.59489048256864,cancer_tissue,Independent ESCC tumor whole proteome,10,0.215662430972974
PXD064038,MEC and NEC ESCC groups,KLA31_10,TCGA_ESCA_ESCC,Q92785,Reader,DPF2,DPF2,ENSG00000133884,4.48515868027014,cancer_tissue,Independent ESCC tumor whole proteome,10,0.385404217008978
PXD064038,MEC and NEC ESCC groups,KLA31_10,TCGA_ESCA_ESCC,Q92793,Writer,CREBBP,CREBBP,ENSG00000005339,5.48812322406031,cancer_tissue,Independent ESCC tumor whole proteome,10,1.05825200176639
PXD064038,MEC and NEC ESCC groups,KLA31_10,TCGA_ESCA_ESCC,Q92794,Writer,KAT6A,KAT6A,ENSG00000083168,4.09679875315334,cancer_tissue,Independent ESCC tumor whole proteome,10,0.450458251536507
PXD064038,MEC and NEC ESCC groups,KLA31_10,TCGA_ESCA_ESCC,Q92830,Writer,GCN5 (KAT2A),KAT2A,ENSG00000108773,5.80841411392118,cancer_tissue,Independent ESCC tumor whole proteome,10,0.451731708864661
PXD064038,MEC and NEC ESCC groups,KLA31_10,TCGA_ESCA_ESCC,Q92831,Writer,KAT2B,KAT2B,ENSG00000114166,3.69581408159021,cancer_tissue,Independent ESCC tumor whole proteome,10,-0.187930652483105
PXD064038,MEC and NEC ESCC groups,KLA31_10,TCGA_ESCA_ESCC,Q92993,Writer,KAT5,KAT5,ENSG00000172977,3.4786120972336,cancer_tissue,Independent ESCC tumor whole proteome,10,-0.566473693490143
PXD064038,MEC and NEC ESCC groups,KLA31_10,TCGA_ESCA_ESCC,Q969S8,Writer-Eraser,HDAC10,HDAC10,ENSG00000100429,0.32183999819696,cancer_tissue,Independent ESCC tumor whole proteome,10,-1.01952774610776
PXD064038,MEC and NEC ESCC groups,KLA31_10,TCGA_ESCA_ESCC,Q96DB2,Eraser,HDAC11,HDAC11,ENSG00000163517,3.12541218975735,cancer_tissue,Independent ESCC tumor whole proteome,10,0.0436073322089702
PXD064038,MEC and NEC ESCC groups,KLA31_10,TCGA_ESCA_ESCC,Q96EB6,Eraser,SIRT1,SIRT1,ENSG00000096717,4.06510241309571,cancer_tissue,Independent ESCC tumor whole proteome,10,-0.29253820527048
PXD064038,MEC and NEC ESCC groups,KLA31_10,TCGA_ESCA_ESCC,Q99497,Writer-Eraser,PARK7,PARK7,ENSG00000116288,6.95671850573229,cancer_tissue,Independent ESCC tumor whole proteome,10,-0.189341696769372
PXD064038,MEC and NEC ESCC groups,KLA31_10,TCGA_ESCA_ESCC,Q9BWD1,Writer,ACAT2,ACAT2,ENSG00000120437,4.73422564359019,cancer_tissue,Independent ESCC tumor whole proteome,10,-0.614262907571468
PXD064038,MEC and NEC ESCC groups,KLA31_10,TCGA_ESCA_ESCC,Q9BY41,Eraser,HDAC8,HDAC8,ENSG00000147099,0.870738983679016,cancer_tissue,Independent ESCC tumor whole proteome,10,-0.466664700003052
PXD064038,MEC and NEC ESCC groups,KLA31_10,TCGA_ESCA_ESCC,Q9BY41,Writer-Eraser,HDAC8,HDAC8,ENSG00000147099,0.870738983679016,cancer_tissue,Independent ESCC tumor whole proteome,10,-0.466664700003052
PXD064038,MEC and NEC ESCC groups,KLA31_10,TCGA_ESCA_ESCC,Q9H7Z6,Writer,KAT8,KAT8,ENSG00000103510,4.15334189981417,cancer_tissue,Independent ESCC tumor whole proteome,10,0.281774790805206
PXD064038,MEC and NEC ESCC groups,KLA31_10,TCGA_ESCA_ESCC,Q9H8E8,Writer,CSRP2BP,CSRP2BP,ENSG00000149474,3.63600263655359,cancer_tissue,Independent ESCC tumor whole proteome,10,0.054909935397251
PXD064038,MEC and NEC ESCC groups,KLA31_10,TCGA_ESCA_ESCC,Q9H8M2,Reader,BRD9,BRD9,ENSG00000028310,3.91477017717969,cancer_tissue,Independent ESCC tumor whole proteome,10,0.22953206531743
PXD064038,MEC and NEC ESCC groups,KLA31_10,TCGA_ESCA_ESCC,Q9H9T3,Writer,ELP3,ELP3,ENSG00000134014,3.4411859114436,cancer_tissue,Independent ESCC tumor whole proteome,10,-0.493835987335485
PXD064038,MEC and NEC ESCC groups,KLA31_10,TCGA_ESCA_ESCC,Q9NRC8,Eraser,SIRT7,SIRT7,ENSG00000187531,3.85891033474883,cancer_tissue,Independent ESCC tumor whole proteome,10,0.397664136147844
PXD064038,MEC and NEC ESCC groups,KLA31_10,TCGA_ESCA_ESCC,Q9NTG7,Eraser,SIRT3,SIRT3,ENSG00000142082,2.97991694111199,cancer_tissue,Independent ESCC tumor whole proteome,10,-0.263419289824703
PXD064038,MEC and NEC ESCC groups,KLA31_10,TCGA_ESCA_ESCC,Q9NXA8,Eraser,SIRT5,SIRT5,ENSG00000124523,2.22317864409669,cancer_tissue,Independent ESCC tumor whole proteome,10,-0.106575709720061
PXD064038,MEC and NEC ESCC groups,KLA31_10,TCGA_ESCA_ESCC,Q9UBN7,Writer-Eraser,HDAC6,HDAC6,ENSG00000094631,3.10409380570022,cancer_tissue,Independent ESCC tumor whole proteome,10,-0.0529930155860038
PXD064038,MEC and NEC ESCC groups,KLA31_10,TCGA_ESCA_ESCC,Q9UKN8,Writer,GTF3C4,GTF3C4,ENSG00000125484,4.6888077193839,cancer_tissue,Independent ESCC tumor whole proteome,10,0.174558623934462
PXD064038,MEC and NEC ESCC groups,KLA31_10,TCGA_ESCA_ESCC,Q9UKV0,Eraser,HDAC9,HDAC9,ENSG00000048052,1.36365233951512,cancer_tissue,Independent ESCC tumor whole proteome,10,0.212432269545198
PXD064038,MEC and NEC ESCC groups,KLA31_10,TCGA_ESCA_ESCC,Q9ULM3,Reader,YEATS2,YEATS2,ENSG00000163872,5.23260205874762,cancer_tissue,Independent ESCC tumor whole proteome,10,0.779623775675554
