UniProt,Term,AnnotationID,Qualifier,AnnotatedGO,Evidence,ECO,Reference,Taxon,AssignedBy,AnnotationDate,SourceSymbol,ExcludedNOT,DirectAnnotation,Ensembl,Entrez,Symbol,Experimental,CommonMatrix
Q16875,GO:0006096,UniProtKB:Q16875!417291612,involved_in,GO:0006096,NAS,ECO:0005547,PMID:15581487,9606,ComplexPortal,20250326,PFKFB3,FALSE,TRUE,ENSG00000170525,5209,PFKFB3,FALSE,TRUE
Q16877,GO:0006094,UniProtKB:Q16877!28914716,involved_in,GO:0006094,NAS,ECO:0005547,PMID:15581487,9606,ComplexPortal,20250326,PFKFB4,FALSE,TRUE,ENSG00000114268,5210,PFKFB4,FALSE,TRUE
Q16877,GO:0006096,UniProtKB:Q16877!28914717,involved_in,GO:0006096,NAS,ECO:0005547,PMID:15581487,9606,ComplexPortal,20250326,PFKFB4,FALSE,TRUE,ENSG00000114268,5210,PFKFB4,FALSE,TRUE
Q1EHB4,GO:0015727,UniProtKB:Q1EHB4!178270940,enables,GO:0015129,IBA,ECO:0000318,GO_REF:0000033,9606,GO_Central,20170228,SLC5A12,FALSE,FALSE,ENSG00000148942,159963,SLC5A12,FALSE,TRUE
Q1EHB4,GO:0015727,UniProtKB:Q1EHB4!178270941,enables,GO:0015129,IEA,ECO:0000265,GO_REF:0000107,9606,Ensembl,20260724,SLC5A12,FALSE,FALSE,ENSG00000148942,159963,SLC5A12,FALSE,TRUE
Q1EHB4,GO:0015727,UniProtKB:Q1EHB4!178270947,involved_in,GO:0035873,IEA,ECO:0000366,GO_REF:0000108,9606,GOC,20260727,SLC5A12,FALSE,FALSE,ENSG00000148942,159963,SLC5A12,FALSE,TRUE
Q2QD09,GO:0006094,UniProtKB:Q2QD09!447218347,involved_in,GO:0006094,IEA,ECO:0007322,GO_REF:0000041,9606,UniProt,20260227,Q2QD09,FALSE,TRUE,,,,FALSE,FALSE
Q2QD09,GO:0006096,UniProtKB:Q2QD09!447218348,involved_in,GO:0006096,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,Q2QD09,FALSE,TRUE,,,,FALSE,FALSE
Q2TB90,GO:0006096,UniProtKB:Q2TB90!447223181,involved_in,GO:0006096,IBA,ECO:0000318,GO_REF:0000033,9606,GO_Central,20250903,HKDC1,FALSE,TRUE,ENSG00000156510,80201,HKDC1,FALSE,TRUE
Q2TB90,GO:0006096,UniProtKB:Q2TB90!447223182,involved_in,GO:0006096,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,HKDC1,FALSE,TRUE,ENSG00000156510,80201,HKDC1,FALSE,TRUE
Q2TSD0,GO:0006094,UniProtKB:Q2TSD0!417350948,involved_in,GO:0006094,IEA,ECO:0000256,GO_REF:0000117,9606,UniProt,20260727,Q2TSD0,FALSE,TRUE,ENSG00000111640,2597,GAPDH,FALSE,TRUE
Q2TSD0,GO:0006096,UniProtKB:Q2TSD0!417350949,involved_in,GO:0006096,IEA,ECO:0007322,GO_REF:0000041,9606,UniProt,20260227,Q2TSD0,FALSE,TRUE,ENSG00000111640,2597,GAPDH,FALSE,TRUE
Q2TU34,GO:0006094,UniProtKB:Q2TU34!387456775,involved_in,GO:0006094,IEA,ECO:0007322,GO_REF:0000041,9606,UniProt,20260227,FBP1,FALSE,TRUE,ENSG00000165140,2203,FBP1,FALSE,TRUE
Q3ZCW5,GO:0006099,UniProtKB:Q3ZCW5!148512061,involved_in,GO:0006099,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,SUCLG2,FALSE,TRUE,ENSG00000172340,8801,SUCLG2,FALSE,TRUE
Q49A78,GO:0006096,UniProtKB:Q49A78!268034200,enables,GO:0003872,IEA,ECO:0000256,GO_REF:0000002,9606,InterPro,20260727,PFKP,FALSE,FALSE,,,,FALSE,FALSE
Q49A78,GO:0006096,UniProtKB:Q49A78!268034202,involved_in,GO:0006096,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,PFKP,FALSE,TRUE,,,,FALSE,FALSE
Q504U3,GO:0006096,UniProtKB:Q504U3!357659653,enables,GO:0004743,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,PKM2,FALSE,FALSE,,,,FALSE,FALSE
Q504U3,GO:0006096,UniProtKB:Q504U3!357659655,involved_in,GO:0006096,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,PKM2,FALSE,TRUE,,,,FALSE,FALSE
Q53ET0,GO:0006094,UniProtKB:Q53ET0!58931494,involved_in,GO:0006094,ISS,ECO:0000250,GO_REF:0000024,9606,UniProt,20110902,CRTC2,FALSE,TRUE,ENSG00000160741,200186,CRTC2,FALSE,TRUE
Q53ET0,GO:0006094,UniProtKB:Q53ET0!58931495,involved_in,GO:0006094,IEA,ECO:0000265,GO_REF:0000107,9606,Ensembl,20260724,CRTC2,FALSE,TRUE,ENSG00000160741,200186,CRTC2,FALSE,TRUE
Q53G35,GO:0006096,UniProtKB:Q53G35!477148695,involved_in,GO:0006096,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,Q53G35,FALSE,TRUE,ENSG00000171314,5223,PGAM1,FALSE,TRUE
Q53G35,GO:0006096,UniProtKB:Q53G35!477148695,involved_in,GO:0006096,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,Q53G35,FALSE,TRUE,ENSG00000226784,441531,PGAM4,FALSE,TRUE
Q53G91,GO:0015727,UniProtKB:Q53G91!417420038,enables,GO:0015129,IEA,ECO:0000256,GO_REF:0000117,9606,UniProt,20260727,Q53G91,FALSE,FALSE,ENSG00000141526,9123,SLC16A3,FALSE,TRUE
Q53G91,GO:0015727,UniProtKB:Q53G91!417420041,involved_in,GO:0035873,IEA,ECO:0000366,GO_REF:0000108,9606,GOC,20260727,Q53G91,FALSE,FALSE,ENSG00000141526,9123,SLC16A3,FALSE,TRUE
Q53GF8,GO:0006099,UniProtKB:Q53GF8!447292777,involved_in,GO:0006099,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,Q53GF8,FALSE,TRUE,ENSG00000166411,3419,IDH3A,FALSE,TRUE
Q53HE2,GO:0006094,UniProtKB:Q53HE2!417420124,involved_in,GO:0006094,IEA,ECO:0007322,GO_REF:0000041,9606,UniProt,20260227,Q53HE2,FALSE,TRUE,ENSG00000111669,7167,TPI1,FALSE,TRUE
Q53HE2,GO:0006096,UniProtKB:Q53HE2!417420125,involved_in,GO:0006096,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,Q53HE2,FALSE,TRUE,ENSG00000111669,7167,TPI1,FALSE,TRUE
Q53Y25,GO:0006096,UniProtKB:Q53Y25!208280096,involved_in,GO:0006096,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,GCK,FALSE,TRUE,ENSG00000106633,2645,GCK,FALSE,TRUE
Q59F85,GO:0006094,UniProtKB:Q59F85!357672193,involved_in,GO:0006094,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,pgi,FALSE,TRUE,,,,FALSE,FALSE
Q59F85,GO:0006096,UniProtKB:Q59F85!357672194,involved_in,GO:0006096,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,pgi,FALSE,TRUE,,,,FALSE,FALSE
Q59FD4,GO:0006096,UniProtKB:Q59FD4!118685034,involved_in,GO:0006096,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,Q59FD4,FALSE,TRUE,,,,FALSE,FALSE
Q59GI2,GO:0006096,UniProtKB:Q59GI2!297944042,enables,GO:0003872,IEA,ECO:0000256,GO_REF:0000002,9606,InterPro,20260727,Q59GI2,FALSE,FALSE,,,,FALSE,FALSE
Q59GI2,GO:0006096,UniProtKB:Q59GI2!297944044,involved_in,GO:0006096,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,Q59GI2,FALSE,TRUE,,,,FALSE,FALSE
Q59GR5,GO:0006096,UniProtKB:Q59GR5!118685110,involved_in,GO:0006096,IEA,ECO:0000256,GO_REF:0000002,9606,InterPro,20260727,Q59GR5,FALSE,TRUE,,,,FALSE,FALSE
Q5I0G3,GO:0006099,UniProtKB:Q5I0G3!387550939,involved_in,GO:0006099,IBA,ECO:0000318,GO_REF:0000033,9606,GO_Central,20170228,MDH1B,FALSE,TRUE,ENSG00000138400,130752,MDH1B,FALSE,TRUE
Q5T8R3,GO:0015727,UniProtKB:Q5T8R3!357704353,enables,GO:0015129,IEA,ECO:0000256,GO_REF:0000117,9606,UniProt,20260727,SLC16A1,FALSE,FALSE,ENSG00000155380,,SLC16A1,FALSE,TRUE
Q5T8R3,GO:0015727,UniProtKB:Q5T8R3!357704353,enables,GO:0015129,IEA,ECO:0000256,GO_REF:0000117,9606,UniProt,20260727,SLC16A1,FALSE,FALSE,ENSG00000281917,,SLC16A1,FALSE,FALSE
Q5T8R3,GO:0015727,UniProtKB:Q5T8R3!357704357,involved_in,GO:0035873,IEA,ECO:0000366,GO_REF:0000108,9606,GOC,20260727,SLC16A1,FALSE,FALSE,ENSG00000155380,,SLC16A1,FALSE,TRUE
Q5T8R3,GO:0015727,UniProtKB:Q5T8R3!357704357,involved_in,GO:0035873,IEA,ECO:0000366,GO_REF:0000108,9606,GOC,20260727,SLC16A1,FALSE,FALSE,ENSG00000281917,,SLC16A1,FALSE,FALSE
Q5T8R5,GO:0015727,UniProtKB:Q5T8R5!268100877,enables,GO:0015129,IEA,ECO:0000256,GO_REF:0000117,9606,UniProt,20260727,SLC16A1,FALSE,FALSE,ENSG00000155380,,SLC16A1,FALSE,TRUE
Q5T8R5,GO:0015727,UniProtKB:Q5T8R5!268100877,enables,GO:0015129,IEA,ECO:0000256,GO_REF:0000117,9606,UniProt,20260727,SLC16A1,FALSE,FALSE,ENSG00000281917,,SLC16A1,FALSE,FALSE
Q5T8R5,GO:0015727,UniProtKB:Q5T8R5!268100882,involved_in,GO:0035873,IEA,ECO:0000366,GO_REF:0000108,9606,GOC,20260727,SLC16A1,FALSE,FALSE,ENSG00000155380,,SLC16A1,FALSE,TRUE
Q5T8R5,GO:0015727,UniProtKB:Q5T8R5!268100882,involved_in,GO:0035873,IEA,ECO:0000366,GO_REF:0000108,9606,GOC,20260727,SLC16A1,FALSE,FALSE,ENSG00000281917,,SLC16A1,FALSE,FALSE
Q5T9Q5,GO:0006099,UniProtKB:Q5T9Q5!178434568,involved_in,GO:0006099,IEA,ECO:0007322,GO_REF:0000041,9606,UniProt,20260227,SUCLA2,FALSE,TRUE,ENSG00000136143,,SUCLA2,FALSE,TRUE
Q5T9Q8,GO:0006099,UniProtKB:Q5T9Q8!29085618,involved_in,GO:0006099,IEA,ECO:0007322,GO_REF:0000041,9606,UniProt,20260227,SUCLA2,FALSE,TRUE,ENSG00000136143,,SUCLA2,FALSE,TRUE
Q5U077,GO:0006089,UniProtKB:Q5U077!417461691,involved_in,GO:0006089,IEA,ECO:0000265,GO_REF:0000107,9606,Ensembl,20260724,HEL-S-281,FALSE,TRUE,ENSG00000111716,3945,LDHB,FALSE,TRUE
Q5VSR5,GO:0006096,UniProtKB:Q5VSR5!29088821,enables,GO:0003872,IEA,ECO:0000256,GO_REF:0000002,9606,InterPro,20260727,PFKP,FALSE,FALSE,ENSG00000067057,,PFKP,FALSE,TRUE
Q5VSR5,GO:0006096,UniProtKB:Q5VSR5!29088823,involved_in,GO:0006096,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,PFKP,FALSE,TRUE,ENSG00000067057,,PFKP,FALSE,TRUE
Q5VUM1,GO:0006099,UniProtKB:Q5VUM1!118719118,involved_in,GO:0006099,TAS,ECO:0000304,Reactome:R-HSA-71403,9606,Reactome,20260316,SDHAF4,FALSE,TRUE,ENSG00000154079,135154,SDHAF4,FALSE,TRUE
Q68E10,GO:0006096,UniProtKB:Q68E10!178459468,involved_in,GO:0006096,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,DKFZp686M1669,FALSE,TRUE,ENSG00000159399,3099,HK2,FALSE,TRUE
Q69YR1,GO:0006096,UniProtKB:Q69YR1!29112977,involved_in,GO:0006096,IEA,ECO:0000256,GO_REF:0000104,9606,UniProt,20260727,DKFZp667C1917,FALSE,TRUE,ENSG00000159322,83440,ADPGK,FALSE,TRUE
Q6FHK8,GO:0006096,UniProtKB:Q6FHK8!29126371,involved_in,GO:0006096,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,PGAM1,FALSE,TRUE,ENSG00000171314,5223,PGAM1,FALSE,TRUE
Q6FHK8,GO:0006096,UniProtKB:Q6FHK8!29126371,involved_in,GO:0006096,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,PGAM1,FALSE,TRUE,ENSG00000226784,441531,PGAM4,FALSE,TRUE
Q6FHU2,GO:0006094,UniProtKB:Q6FHU2!298016353,involved_in,GO:0006094,IEA,ECO:0000265,GO_REF:0000107,9606,Ensembl,20260724,PGAM1,FALSE,TRUE,ENSG00000171314,5223,PGAM1,FALSE,TRUE
Q6FHU2,GO:0006096,UniProtKB:Q6FHU2!298016354,involved_in,GO:0006096,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,PGAM1,FALSE,TRUE,ENSG00000171314,5223,PGAM1,FALSE,TRUE
Q6FHV6,GO:0006094,UniProtKB:Q6FHV6!59012039,involved_in,GO:0006094,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260724,ENO2,FALSE,TRUE,ENSG00000111674,2026,ENO2,FALSE,TRUE
Q6FHV6,GO:0006096,UniProtKB:Q6FHV6!59012040,involved_in,GO:0006096,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,ENO2,FALSE,TRUE,ENSG00000111674,2026,ENO2,FALSE,TRUE
Q6FHZ0,GO:0006099,UniProtKB:Q6FHZ0!118755192,involved_in,GO:0006099,IEA,ECO:0000256,GO_REF:0000002,9606,InterPro,20260727,MDH2,FALSE,TRUE,ENSG00000146701,4191,MDH2,FALSE,TRUE
Q6IAL5,GO:0006099,UniProtKB:Q6IAL5!238253536,involved_in,GO:0006099,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,SUCLG1,FALSE,TRUE,ENSG00000163541,8802,SUCLG1,FALSE,TRUE
Q6IAQ2,GO:0006099,UniProtKB:Q6IAQ2!59018192,involved_in,GO:0006099,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,SDHC,FALSE,TRUE,ENSG00000143252,6391,SDHC,FALSE,TRUE
Q6IB91,GO:0006094,UniProtKB:Q6IB91!447380724,involved_in,GO:0006094,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,PCK2,FALSE,TRUE,,,,FALSE,FALSE
Q6IBH0,GO:0006094,UniProtKB:Q6IBH0!118761585,involved_in,GO:0006094,IEA,ECO:0000265,GO_REF:0000107,9606,Ensembl,20260724,SLC25A11,FALSE,TRUE,ENSG00000108528,8402,SLC25A11,FALSE,TRUE
Q6IBS5,GO:0006099,UniProtKB:Q6IBS5!477235685,involved_in,GO:0006099,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,DLST,FALSE,TRUE,ENSG00000119689,1743,DLST,FALSE,TRUE
Q6MZK4,GO:0006096,UniProtKB:Q6MZK4!387622284,enables,GO:0003872,IEA,ECO:0000256,GO_REF:0000002,9606,InterPro,20260727,DKFZp686L2097,FALSE,FALSE,,,,FALSE,FALSE
Q6MZK4,GO:0006096,UniProtKB:Q6MZK4!387622286,involved_in,GO:0006096,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,DKFZp686L2097,FALSE,TRUE,,,,FALSE,FALSE
Q6N0B1,GO:0006099,UniProtKB:Q6N0B1!298028389,involved_in,GO:0006099,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,DKFZp686D0880,FALSE,TRUE,ENSG00000136143,8803,SUCLA2,FALSE,TRUE
Q6P6D7,GO:0006096,UniProtKB:Q6P6D7!298031713,involved_in,GO:0006096,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,PGAM1,FALSE,TRUE,ENSG00000171314,5223,PGAM1,FALSE,TRUE
Q6P6D7,GO:0006096,UniProtKB:Q6P6D7!298031713,involved_in,GO:0006096,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,PGAM1,FALSE,TRUE,ENSG00000226784,441531,PGAM4,FALSE,TRUE
Q6PCB8,GO:0015727,UniProtKB:Q6PCB8!357761463,involved_in,GO:0035879,ISS,ECO:0000250,GO_REF:0000024,9606,UniProt,20140115,EMB,FALSE,FALSE,ENSG00000170571,133418,EMB,FALSE,TRUE
Q6PCB8,GO:0015727,UniProtKB:Q6PCB8!357761464,involved_in,GO:0035879,IEA,ECO:0000265,GO_REF:0000107,9606,Ensembl,20260724,EMB,FALSE,FALSE,ENSG00000170571,133418,EMB,FALSE,TRUE
Q6ZMR3,GO:0006089,UniProtKB:Q6ZMR3!208395930,involved_in,GO:0019244,IBA,ECO:0000318,GO_REF:0000033,9606,GO_Central,20260530,LDHAL6A,FALSE,FALSE,ENSG00000166800,160287,LDHAL6A,FALSE,TRUE
Q6ZMR3,GO:0019244,UniProtKB:Q6ZMR3!208395930,involved_in,GO:0019244,IBA,ECO:0000318,GO_REF:0000033,9606,GO_Central,20260530,LDHAL6A,FALSE,TRUE,ENSG00000166800,160287,LDHAL6A,FALSE,TRUE
Q7KYX9,GO:0006096,UniProtKB:Q7KYX9!178522285,enables,GO:0003872,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,PFKM,FALSE,FALSE,,,,FALSE,FALSE
Q7KYX9,GO:0006096,UniProtKB:Q7KYX9!178522287,involved_in,GO:0006096,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,PFKM,FALSE,TRUE,,,,FALSE,FALSE
Q7L2M7,GO:0006096,UniProtKB:Q7L2M7!178522307,enables,GO:0003872,IEA,ECO:0000256,GO_REF:0000002,9606,InterPro,20260727,PFKL,FALSE,FALSE,ENSG00000141959,5211,PFKL,FALSE,TRUE
Q7L2M7,GO:0006096,UniProtKB:Q7L2M7!178522310,involved_in,GO:0006096,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,PFKL,FALSE,TRUE,ENSG00000141959,5211,PFKL,FALSE,TRUE
Q7Z3R9,GO:0006096,UniProtKB:Q7Z3R9!387675757,enables,GO:0003872,IEA,ECO:0000256,GO_REF:0000002,9606,InterPro,20260727,DKFZp686G1648,FALSE,FALSE,,,,FALSE,FALSE
Q7Z3R9,GO:0006096,UniProtKB:Q7Z3R9!387675759,involved_in,GO:0006096,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,DKFZp686G1648,FALSE,TRUE,,,,FALSE,FALSE
Q7Z503,GO:0006099,UniProtKB:Q7Z503!357813251,involved_in,GO:0006099,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,SUCLA2,FALSE,TRUE,,,,FALSE,FALSE
Q86WU2,GO:0006089,UniProtKB:Q86WU2!477312530,involved_in,GO:1903457,IBA,ECO:0000318,GO_REF:0000033,9606,GO_Central,20180508,LDHD,FALSE,FALSE,ENSG00000166816,197257,LDHD,FALSE,TRUE
Q86WU2,GO:0006089,UniProtKB:Q86WU2!477312531,involved_in,GO:1903457,IMP,ECO:0000315,PMID:30931947,9606,UniProt,20190809,LDHD,FALSE,FALSE,ENSG00000166816,197257,LDHD,TRUE,TRUE
Q8N0Y7,GO:0006096,UniProtKB:Q8N0Y7!417615496,involved_in,GO:0006096,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,PGAM4,FALSE,TRUE,ENSG00000226784,441531,PGAM4,FALSE,TRUE
Q8N0Y7,GO:0006096,UniProtKB:Q8N0Y7!417615497,involved_in,GO:0006096,NAS,ECO:0000303,PMID:11961099,9606,UniProt,20080916,PGAM4,FALSE,TRUE,ENSG00000226784,441531,PGAM4,FALSE,TRUE
Q8N0Y7,GO:0006096,UniProtKB:Q8N0Y7!417615498,involved_in,GO:0006096,IMP,ECO:0000315,PMID:22590500,9606,UniProt,20131209,PGAM4,FALSE,TRUE,ENSG00000226784,441531,PGAM4,TRUE,TRUE
Q8N465,GO:0006089,UniProtKB:Q8N465!88989601,involved_in,GO:0006089,ISS,ECO:0000250,PMID:15070399,9606,HGNC-UCL,20250119,D2HGDH,FALSE,TRUE,ENSG00000180902,728294,D2HGDH,FALSE,TRUE
Q8N695,GO:0015727,UniProtKB:Q8N695!208484880,enables,GO:0015129,IEA,ECO:0000265,GO_REF:0000107,9606,Ensembl,20260724,SLC5A8,FALSE,FALSE,ENSG00000256870,160728,SLC5A8,FALSE,TRUE
Q8N695,GO:0015727,UniProtKB:Q8N695!208484880,enables,GO:0015129,IEA,ECO:0000265,GO_REF:0000107,9606,Ensembl,20260724,SLC5A8,FALSE,FALSE,ENSG00000262217,160728,SLC5A8,FALSE,FALSE
Q8N695,GO:0015727,UniProtKB:Q8N695!208484907,involved_in,GO:0015727,IDA,ECO:0000314,PMID:14966140,9606,UniProt,20230213,SLC5A8,FALSE,TRUE,ENSG00000256870,160728,SLC5A8,TRUE,TRUE
Q8N695,GO:0015727,UniProtKB:Q8N695!208484907,involved_in,GO:0015727,IDA,ECO:0000314,PMID:14966140,9606,UniProt,20230213,SLC5A8,FALSE,TRUE,ENSG00000262217,160728,SLC5A8,TRUE,FALSE
Q8N695,GO:0015727,UniProtKB:Q8N695!208484908,involved_in,GO:0015727,IDA,ECO:0000314,PMID:15090606,9606,UniProt,20230213,SLC5A8,FALSE,TRUE,ENSG00000256870,160728,SLC5A8,TRUE,TRUE
Q8N695,GO:0015727,UniProtKB:Q8N695!208484908,involved_in,GO:0015727,IDA,ECO:0000314,PMID:15090606,9606,UniProt,20230213,SLC5A8,FALSE,TRUE,ENSG00000262217,160728,SLC5A8,TRUE,FALSE
Q8N695,GO:0015727,UniProtKB:Q8N695!208484909,involved_in,GO:0015727,IDA,ECO:0000314,PMID:16805814,9606,UniProt,20230213,SLC5A8,FALSE,TRUE,ENSG00000256870,160728,SLC5A8,TRUE,TRUE
Q8N695,GO:0015727,UniProtKB:Q8N695!208484909,involved_in,GO:0015727,IDA,ECO:0000314,PMID:16805814,9606,UniProt,20230213,SLC5A8,FALSE,TRUE,ENSG00000262217,160728,SLC5A8,TRUE,FALSE
Q8N695,GO:0015727,UniProtKB:Q8N695!208484910,involved_in,GO:0015727,IDA,ECO:0000314,PMID:17526579,9606,UniProt,20230213,SLC5A8,FALSE,TRUE,ENSG00000256870,160728,SLC5A8,TRUE,TRUE
Q8N695,GO:0015727,UniProtKB:Q8N695!208484910,involved_in,GO:0015727,IDA,ECO:0000314,PMID:17526579,9606,UniProt,20230213,SLC5A8,FALSE,TRUE,ENSG00000262217,160728,SLC5A8,TRUE,FALSE
Q8N695,GO:0015727,UniProtKB:Q8N695!208484917,involved_in,GO:0035873,IEA,ECO:0000366,GO_REF:0000108,9606,GOC,20260727,SLC5A8,FALSE,FALSE,ENSG00000256870,160728,SLC5A8,FALSE,TRUE
Q8N695,GO:0015727,UniProtKB:Q8N695!208484917,involved_in,GO:0035873,IEA,ECO:0000366,GO_REF:0000108,9606,GOC,20260727,SLC5A8,FALSE,FALSE,ENSG00000262217,160728,SLC5A8,FALSE,FALSE
Q8NHT3,GO:0006096,UniProtKB:Q8NHT3!148746221,involved_in,GO:0006096,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,Q8NHT3,FALSE,TRUE,,,,FALSE,FALSE
Q8WTZ9,GO:0006096,UniProtKB:Q8WTZ9!148762635,enables,GO:0003872,IEA,ECO:0000256,GO_REF:0000002,9606,InterPro,20260727,Q8WTZ9,FALSE,FALSE,,,,FALSE,FALSE
Q8WTZ9,GO:0006096,UniProtKB:Q8WTZ9!148762637,involved_in,GO:0006096,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,Q8WTZ9,FALSE,TRUE,,,,FALSE,FALSE
Q8WUW7,GO:0006096,UniProtKB:Q8WUW7!417634427,enables,GO:0004743,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,PKM2,FALSE,FALSE,,,,FALSE,FALSE
Q8WUW7,GO:0006096,UniProtKB:Q8WUW7!417634429,involved_in,GO:0006096,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,PKM2,FALSE,TRUE,,,,FALSE,FALSE
Q96I60,GO:0006096,UniProtKB:Q96I60!328035125,enables,GO:0003872,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,PFKM,FALSE,FALSE,ENSG00000152556,5213,PFKM,FALSE,TRUE
Q96I60,GO:0006096,UniProtKB:Q96I60!328035128,involved_in,GO:0006096,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,PFKM,FALSE,TRUE,ENSG00000152556,5213,PFKM,FALSE,TRUE
Q96I99,GO:0006099,UniProtKB:Q96I99!417658101,involved_in,GO:0006099,IBA,ECO:0000318,GO_REF:0000033,9606,GO_Central,20251218,SUCLG2,FALSE,TRUE,ENSG00000172340,8801,SUCLG2,FALSE,TRUE
Q96I99,GO:0006099,UniProtKB:Q96I99!417658102,involved_in,GO:0006099,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,SUCLG2,FALSE,TRUE,ENSG00000172340,8801,SUCLG2,FALSE,TRUE
Q96I99,GO:0006099,UniProtKB:Q96I99!417658103,involved_in,GO:0006099,NAS,ECO:0005547,PMID:32627745,9606,ComplexPortal,20251105,SUCLG2,FALSE,TRUE,ENSG00000172340,8801,SUCLG2,FALSE,TRUE
Q99497,GO:0006089,UniProtKB:Q99497!477392285,involved_in,GO:0019249,IDA,ECO:0000314,PMID:22523093,9606,ParkinsonsUK-UCL,20160804,PARK7,FALSE,FALSE,ENSG00000116288,11315,PARK7,TRUE,TRUE
Q99643,GO:0006099,UniProtKB:Q99643!417663230,involved_in,GO:0006099,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,SDHC,FALSE,TRUE,ENSG00000143252,6391,SDHC,FALSE,TRUE
Q99643,GO:0006099,UniProtKB:Q99643!417663231,involved_in,GO:0006099,NAS,ECO:0005547,PMID:30030361,9606,ComplexPortal,20260108,SDHC,FALSE,TRUE,ENSG00000143252,6391,SDHC,FALSE,TRUE
Q99643,GO:0006099,UniProtKB:Q99643!417663232,involved_in,GO:0006099,TAS,ECO:0000304,PMID:9533030,9606,UniProt,20060426,SDHC,FALSE,TRUE,ENSG00000143252,6391,SDHC,FALSE,TRUE
Q99798,GO:0006099,UniProtKB:Q99798!178639280,acts_upstream_of_or_within,GO:0006099,IDA,ECO:0000314,PMID:9630632,9606,MGI,20060110,ACO2,FALSE,TRUE,ENSG00000100412,50,ACO2,TRUE,TRUE
Q99798,GO:0006099,UniProtKB:Q99798!178639289,involved_in,GO:0006099,IBA,ECO:0000318,GO_REF:0000033,9606,GO_Central,20250904,ACO2,FALSE,TRUE,ENSG00000100412,50,ACO2,FALSE,TRUE
Q99798,GO:0006099,UniProtKB:Q99798!178639290,involved_in,GO:0006099,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,ACO2,FALSE,TRUE,ENSG00000100412,50,ACO2,FALSE,TRUE
Q9BRR6,GO:0006096,UniProtKB:Q9BRR6!387780832,involved_in,GO:0006096,IEA,ECO:0007322,GO_REF:0000041,9606,UniProt,20260227,ADPGK,FALSE,TRUE,ENSG00000159322,83440,ADPGK,FALSE,TRUE
Q9BSP4,GO:0006096,UniProtKB:Q9BSP4!89043010,enables,GO:0003872,IEA,ECO:0000256,GO_REF:0000002,9606,InterPro,20260727,PFKL,FALSE,FALSE,,,,FALSE,FALSE
