Term,AnnotationID,UniProt,Qualifier,AnnotatedGO,Evidence,ECO,Reference,Taxon,AssignedBy,AnnotationDate,SourceSymbol,ExcludedNOT,DirectAnnotation
GO:0006096,UniProtKB:P15259!327557962,P15259,involved_in,GO:0006096,IMP,ECO:0000315,PMID:6262916,9606,UniProt,20080916,PGAM2,FALSE,TRUE
GO:0006096,UniProtKB:P16118!88553163,P16118,involved_in,GO:0006096,TAS,ECO:0000304,PMID:12379646,9606,UniProt,20060223,PFKFB1,FALSE,TRUE
GO:0006096,UniProtKB:P16118!88553164,P16118,involved_in,GO:0006096,NAS,ECO:0005547,PMID:12379646,9606,ComplexPortal,20250326,PFKFB1,FALSE,TRUE
GO:0006096,UniProtKB:P17858!148318995,P17858,contributes_to,GO:0003872,IMP,ECO:0000315,PMID:6227635,9606,UniProt,20081003,PFKL,FALSE,FALSE
GO:0006096,UniProtKB:P17858!148318996,P17858,enables,GO:0003872,IBA,ECO:0000318,GO_REF:0000033,9606,GO_Central,20260529,PFKL,FALSE,FALSE
GO:0006096,UniProtKB:P17858!148318997,P17858,enables,GO:0003872,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,PFKL,FALSE,FALSE
GO:0006096,UniProtKB:P17858!148318998,P17858,enables,GO:0003872,IDA,ECO:0000314,PMID:22923583,9606,UniProt,20120920,PFKL,FALSE,FALSE
GO:0006096,UniProtKB:P17858!148318999,P17858,enables,GO:0003872,EXP,ECO:0000269,PMID:2960695,9606,Reactome,20260222,PFKL,FALSE,FALSE
GO:0006096,UniProtKB:P17858!148319000,P17858,enables,GO:0003872,IDA,ECO:0000314,PMID:6444532,9606,UniProt,20090206,PFKL,FALSE,FALSE
GO:0006096,UniProtKB:P17858!148319001,P17858,enables,GO:0003872,EXP,ECO:0000269,PMID:6444721,9606,Reactome,20260222,PFKL,FALSE,FALSE
GO:0006096,UniProtKB:P17858!148319002,P17858,enables,GO:0003872,IDA,ECO:0000314,PMID:6444721,9606,UniProt,20090206,PFKL,FALSE,FALSE
GO:0006096,UniProtKB:P17858!148319003,P17858,enables,GO:0003872,EXP,ECO:0000269,PMID:6451249,9606,Reactome,20260222,PFKL,FALSE,FALSE
GO:0006096,UniProtKB:P17858!148319004,P17858,enables,GO:0003872,EXP,ECO:0000269,PMID:7825568,9606,Reactome,20260222,PFKL,FALSE,FALSE
GO:0006096,UniProtKB:P17858!148319005,P17858,enables,GO:0003872,IDA,ECO:0000314,PMID:8780720,9606,UniProt,20081007,PFKL,FALSE,FALSE
GO:0006096,UniProtKB:P17858!148319029,P17858,involved_in,GO:0006096,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,PFKL,FALSE,TRUE
GO:0006096,UniProtKB:P17858!148319030,P17858,involved_in,GO:0006096,IDA,ECO:0000314,PMID:22923583,9606,UniProt,20120920,PFKL,FALSE,TRUE
GO:0006096,UniProtKB:P17858!148319031,P17858,involved_in,GO:0006096,IDA,ECO:0000314,PMID:6227635,9606,UniProt,20081008,PFKL,FALSE,TRUE
GO:0006096,UniProtKB:P17858!148319032,P17858,involved_in,GO:0006096,IDA,ECO:0000314,PMID:6444532,9606,UniProt,20090206,PFKL,FALSE,TRUE
GO:0006096,UniProtKB:P18669!58702778,P18669,involved_in,GO:0006096,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,PGAM1,FALSE,TRUE
GO:0006096,UniProtKB:P19367!357431856,P19367,involved_in,GO:0006096,IBA,ECO:0000318,GO_REF:0000033,9606,GO_Central,20250903,HK1,FALSE,TRUE
GO:0006096,UniProtKB:P19367!357431857,P19367,involved_in,GO:0006096,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,HK1,FALSE,TRUE
GO:0006096,UniProtKB:P19367!357431858,P19367,involved_in,GO:0006096,TAS,ECO:0000304,PMID:3207429,9606,PINC,20030904,HK1,FALSE,TRUE
GO:0006096,UniProtKB:P30613!357442954,P30613,enables,GO:0004743,IBA,ECO:0000318,GO_REF:0000033,9606,GO_Central,20260528,PKLR,FALSE,FALSE
GO:0006096,UniProtKB:P30613!357442955,P30613,enables,GO:0004743,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,PKLR,FALSE,FALSE
GO:0006096,UniProtKB:P30613!357442956,P30613,enables,GO:0004743,EXP,ECO:0000269,PMID:11960989,9606,Reactome,20260222,PKLR,FALSE,FALSE
GO:0006096,UniProtKB:P30613!357442957,P30613,enables,GO:0004743,NAS,ECO:0000303,PMID:1445295,9606,UniProt,20010829,PKLR,FALSE,FALSE
GO:0006096,UniProtKB:P30613!357442958,P30613,enables,GO:0004743,EXP,ECO:0000269,PMID:15996096,9606,Reactome,20260222,PKLR,FALSE,FALSE
GO:0006096,UniProtKB:P30613!357442959,P30613,enables,GO:0004743,TAS,ECO:0000304,PMID:3126495,9606,PINC,20030904,PKLR,FALSE,FALSE
GO:0006096,UniProtKB:P30613!357442964,P30613,involved_in,GO:0006096,IBA,ECO:0000318,GO_REF:0000033,9606,GO_Central,20260528,PKLR,FALSE,TRUE
GO:0006096,UniProtKB:P30613!357442965,P30613,involved_in,GO:0006096,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,PKLR,FALSE,TRUE
GO:0006096,UniProtKB:P35557!327577373,P35557,involved_in,GO:0006096,IBA,ECO:0000318,GO_REF:0000033,9606,GO_Central,20250903,GCK,FALSE,TRUE
GO:0006096,UniProtKB:P35557!327577374,P35557,involved_in,GO:0006096,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,GCK,FALSE,TRUE
GO:0006096,UniProtKB:P36871!267844073,P36871,involved_in,GO:0006096,TAS,ECO:0000304,PMID:8257433,9606,UniProt,20010830,PGM1,FALSE,TRUE
GO:0006096,UniProtKB:P52789!267858780,P52789,involved_in,GO:0006096,IBA,ECO:0000318,GO_REF:0000033,9606,GO_Central,20250903,HK2,FALSE,TRUE
GO:0006096,UniProtKB:P52789!267858781,P52789,involved_in,GO:0006096,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,HK2,FALSE,TRUE
GO:0006096,UniProtKB:P52789!267858782,P52789,involved_in,GO:0006096,TAS,ECO:0000304,PMID:23962723,9606,ParkinsonsUK-UCL,20160229,HK2,FALSE,TRUE
GO:0006096,UniProtKB:P52790!178192455,P52790,involved_in,GO:0006096,IBA,ECO:0000318,GO_REF:0000033,9606,GO_Central,20250903,HK3,FALSE,TRUE
GO:0006096,UniProtKB:P52790!178192456,P52790,involved_in,GO:0006096,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,HK3,FALSE,TRUE
GO:0006096,UniProtKB:P55851!118478249,P55851,involved_in,GO:0006096,IMP,ECO:0000315,PMID:24395786,9606,UniProt,20221021,UCP2,FALSE,TRUE
GO:0006096,UniProtKB:P60174!148352940,P60174,involved_in,GO:0006096,IBA,ECO:0000318,GO_REF:0000033,9606,GO_Central,20240731,TPI1,FALSE,TRUE
GO:0006096,UniProtKB:P60174!148352941,P60174,involved_in,GO:0006096,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,TPI1,FALSE,TRUE
GO:0006096,UniProtKB:P78457!387340089,P78457,enables,GO:0003872,IEA,ECO:0000256,GO_REF:0000002,9606,InterPro,20260727,PFKM,FALSE,FALSE
GO:0006096,UniProtKB:P78457!387340090,P78457,involved_in,GO:0006096,IEA,ECO:0000256,GO_REF:0000002,9606,InterPro,20260727,PFKM,FALSE,TRUE
GO:0006096,UniProtKB:Q01813!417243531,Q01813,enables,GO:0003872,ISS,ECO:0000250,GO_REF:0000024,9606,UniProt,20090429,PFKP,FALSE,FALSE
GO:0006096,UniProtKB:Q01813!417243532,Q01813,enables,GO:0003872,IBA,ECO:0000318,GO_REF:0000033,9606,GO_Central,20260529,PFKP,FALSE,FALSE
GO:0006096,UniProtKB:Q01813!417243533,Q01813,enables,GO:0003872,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,PFKP,FALSE,FALSE
GO:0006096,UniProtKB:Q01813!417243534,Q01813,enables,GO:0003872,TAS,ECO:0000304,PMID:1834056,9606,UniProt,20010816,PFKP,FALSE,FALSE
GO:0006096,UniProtKB:Q01813!417243535,Q01813,enables,GO:0003872,EXP,ECO:0000269,PMID:2960695,9606,Reactome,20260222,PFKP,FALSE,FALSE
GO:0006096,UniProtKB:Q01813!417243536,Q01813,enables,GO:0003872,EXP,ECO:0000269,PMID:6444721,9606,Reactome,20260222,PFKP,FALSE,FALSE
GO:0006096,UniProtKB:Q01813!417243537,Q01813,enables,GO:0003872,EXP,ECO:0000269,PMID:6451249,9606,Reactome,20260222,PFKP,FALSE,FALSE
GO:0006096,UniProtKB:Q01813!417243538,Q01813,enables,GO:0003872,EXP,ECO:0000269,PMID:7825568,9606,Reactome,20260222,PFKP,FALSE,FALSE
GO:0006096,UniProtKB:Q01813!417243548,Q01813,involved_in,GO:0006096,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,PFKP,FALSE,TRUE
GO:0006096,UniProtKB:Q09LL6!267898733,Q09LL6,involved_in,GO:0006096,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,Q09LL6,FALSE,TRUE
GO:0006096,UniProtKB:Q0D2Q6!178234822,Q0D2Q6,involved_in,GO:0006096,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,PGAM1,FALSE,TRUE
GO:0006096,UniProtKB:Q16184!357533557,Q16184,enables,GO:0003872,IEA,ECO:0000501,GO_REF:0000003,9606,UniProt,20260727,phosphofructokinase-M: PFK-M,FALSE,FALSE
GO:0006096,UniProtKB:Q16444!417291067,Q16444,involved_in,GO:0006096,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,Q16444,FALSE,TRUE
GO:0006096,UniProtKB:Q16715!387396120,Q16715,enables,GO:0004743,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,Q16715,FALSE,FALSE
GO:0006096,UniProtKB:Q16715!387396122,Q16715,involved_in,GO:0006096,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,Q16715,FALSE,TRUE
GO:0006096,UniProtKB:Q16716!417291489,Q16716,enables,GO:0004743,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,Q16716,FALSE,FALSE
GO:0006096,UniProtKB:Q16716!417291491,Q16716,involved_in,GO:0006096,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,Q16716,FALSE,TRUE
GO:0006096,UniProtKB:Q16875!417291612,Q16875,involved_in,GO:0006096,NAS,ECO:0005547,PMID:15581487,9606,ComplexPortal,20250326,PFKFB3,FALSE,TRUE
GO:0006096,UniProtKB:Q16877!28914717,Q16877,involved_in,GO:0006096,NAS,ECO:0005547,PMID:15581487,9606,ComplexPortal,20250326,PFKFB4,FALSE,TRUE
GO:0006096,UniProtKB:Q2QD09!447218348,Q2QD09,involved_in,GO:0006096,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,Q2QD09,FALSE,TRUE
GO:0006096,UniProtKB:Q2TB90!447223181,Q2TB90,involved_in,GO:0006096,IBA,ECO:0000318,GO_REF:0000033,9606,GO_Central,20250903,HKDC1,FALSE,TRUE
GO:0006096,UniProtKB:Q2TB90!447223182,Q2TB90,involved_in,GO:0006096,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,HKDC1,FALSE,TRUE
GO:0006096,UniProtKB:Q2TSD0!417350949,Q2TSD0,involved_in,GO:0006096,IEA,ECO:0007322,GO_REF:0000041,9606,UniProt,20260227,Q2TSD0,FALSE,TRUE
GO:0006096,UniProtKB:Q49A78!268034200,Q49A78,enables,GO:0003872,IEA,ECO:0000256,GO_REF:0000002,9606,InterPro,20260727,PFKP,FALSE,FALSE
GO:0006096,UniProtKB:Q49A78!268034202,Q49A78,involved_in,GO:0006096,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,PFKP,FALSE,TRUE
GO:0006096,UniProtKB:Q504U3!357659653,Q504U3,enables,GO:0004743,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,PKM2,FALSE,FALSE
GO:0006096,UniProtKB:Q504U3!357659655,Q504U3,involved_in,GO:0006096,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,PKM2,FALSE,TRUE
GO:0006096,UniProtKB:Q53G35!477148695,Q53G35,involved_in,GO:0006096,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,Q53G35,FALSE,TRUE
GO:0006096,UniProtKB:Q53HE2!417420125,Q53HE2,involved_in,GO:0006096,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,Q53HE2,FALSE,TRUE
GO:0006096,UniProtKB:Q53Y25!208280096,Q53Y25,involved_in,GO:0006096,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,GCK,FALSE,TRUE
GO:0006096,UniProtKB:Q59F85!357672194,Q59F85,involved_in,GO:0006096,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,pgi,FALSE,TRUE
GO:0006096,UniProtKB:Q59FD4!118685034,Q59FD4,involved_in,GO:0006096,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,Q59FD4,FALSE,TRUE
GO:0006096,UniProtKB:Q59GI2!297944042,Q59GI2,enables,GO:0003872,IEA,ECO:0000256,GO_REF:0000002,9606,InterPro,20260727,Q59GI2,FALSE,FALSE
GO:0006096,UniProtKB:Q59GI2!297944044,Q59GI2,involved_in,GO:0006096,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,Q59GI2,FALSE,TRUE
GO:0006096,UniProtKB:Q59GR5!118685110,Q59GR5,involved_in,GO:0006096,IEA,ECO:0000256,GO_REF:0000002,9606,InterPro,20260727,Q59GR5,FALSE,TRUE
GO:0006096,UniProtKB:Q5VSR5!29088821,Q5VSR5,enables,GO:0003872,IEA,ECO:0000256,GO_REF:0000002,9606,InterPro,20260727,PFKP,FALSE,FALSE
GO:0006096,UniProtKB:Q5VSR5!29088823,Q5VSR5,involved_in,GO:0006096,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,PFKP,FALSE,TRUE
GO:0006096,UniProtKB:Q68E10!178459468,Q68E10,involved_in,GO:0006096,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,DKFZp686M1669,FALSE,TRUE
GO:0006096,UniProtKB:Q69YR1!29112977,Q69YR1,involved_in,GO:0006096,IEA,ECO:0000256,GO_REF:0000104,9606,UniProt,20260727,DKFZp667C1917,FALSE,TRUE
GO:0006096,UniProtKB:Q6FHK8!29126371,Q6FHK8,involved_in,GO:0006096,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,PGAM1,FALSE,TRUE
GO:0006096,UniProtKB:Q6FHU2!298016354,Q6FHU2,involved_in,GO:0006096,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,PGAM1,FALSE,TRUE
GO:0006096,UniProtKB:Q6FHV6!59012040,Q6FHV6,involved_in,GO:0006096,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,ENO2,FALSE,TRUE
GO:0006096,UniProtKB:Q6MZK4!387622284,Q6MZK4,enables,GO:0003872,IEA,ECO:0000256,GO_REF:0000002,9606,InterPro,20260727,DKFZp686L2097,FALSE,FALSE
GO:0006096,UniProtKB:Q6MZK4!387622286,Q6MZK4,involved_in,GO:0006096,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,DKFZp686L2097,FALSE,TRUE
GO:0006096,UniProtKB:Q6P6D7!298031713,Q6P6D7,involved_in,GO:0006096,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,PGAM1,FALSE,TRUE
GO:0006096,UniProtKB:Q7KYX9!178522285,Q7KYX9,enables,GO:0003872,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,PFKM,FALSE,FALSE
GO:0006096,UniProtKB:Q7KYX9!178522287,Q7KYX9,involved_in,GO:0006096,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,PFKM,FALSE,TRUE
GO:0006096,UniProtKB:Q7L2M7!178522307,Q7L2M7,enables,GO:0003872,IEA,ECO:0000256,GO_REF:0000002,9606,InterPro,20260727,PFKL,FALSE,FALSE
GO:0006096,UniProtKB:Q7L2M7!178522310,Q7L2M7,involved_in,GO:0006096,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,PFKL,FALSE,TRUE
GO:0006096,UniProtKB:Q7Z3R9!387675757,Q7Z3R9,enables,GO:0003872,IEA,ECO:0000256,GO_REF:0000002,9606,InterPro,20260727,DKFZp686G1648,FALSE,FALSE
GO:0006096,UniProtKB:Q7Z3R9!387675759,Q7Z3R9,involved_in,GO:0006096,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,DKFZp686G1648,FALSE,TRUE
GO:0006096,UniProtKB:Q8N0Y7!417615496,Q8N0Y7,involved_in,GO:0006096,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,PGAM4,FALSE,TRUE
GO:0006096,UniProtKB:Q8N0Y7!417615497,Q8N0Y7,involved_in,GO:0006096,NAS,ECO:0000303,PMID:11961099,9606,UniProt,20080916,PGAM4,FALSE,TRUE
GO:0006096,UniProtKB:Q8N0Y7!417615498,Q8N0Y7,involved_in,GO:0006096,IMP,ECO:0000315,PMID:22590500,9606,UniProt,20131209,PGAM4,FALSE,TRUE
GO:0006096,UniProtKB:Q8NHT3!148746221,Q8NHT3,involved_in,GO:0006096,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,Q8NHT3,FALSE,TRUE
GO:0006096,UniProtKB:Q8WTZ9!148762635,Q8WTZ9,enables,GO:0003872,IEA,ECO:0000256,GO_REF:0000002,9606,InterPro,20260727,Q8WTZ9,FALSE,FALSE
GO:0006096,UniProtKB:Q8WTZ9!148762637,Q8WTZ9,involved_in,GO:0006096,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,Q8WTZ9,FALSE,TRUE
GO:0006096,UniProtKB:Q8WUW7!417634427,Q8WUW7,enables,GO:0004743,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,PKM2,FALSE,FALSE
GO:0006096,UniProtKB:Q8WUW7!417634429,Q8WUW7,involved_in,GO:0006096,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,PKM2,FALSE,TRUE
GO:0006096,UniProtKB:Q96I60!328035125,Q96I60,enables,GO:0003872,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,PFKM,FALSE,FALSE
GO:0006096,UniProtKB:Q96I60!328035128,Q96I60,involved_in,GO:0006096,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,PFKM,FALSE,TRUE
GO:0006096,UniProtKB:Q9BRR6!387780832,Q9BRR6,involved_in,GO:0006096,IEA,ECO:0007322,GO_REF:0000041,9606,UniProt,20260227,ADPGK,FALSE,TRUE
GO:0006096,UniProtKB:Q9BSP4!89043010,Q9BSP4,enables,GO:0003872,IEA,ECO:0000256,GO_REF:0000002,9606,InterPro,20260727,PFKL,FALSE,FALSE
GO:0006096,UniProtKB:Q9BSP4!89043012,Q9BSP4,involved_in,GO:0006096,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,PFKL,FALSE,TRUE
GO:0006096,UniProtKB:Q9NPL4!417704171,Q9NPL4,involved_in,GO:0006096,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,Q9NPL4,FALSE,TRUE
GO:0006096,UniProtKB:U3KPS5!208821198,U3KPS5,involved_in,GO:0006096,IEA,ECO:0007322,GO_REF:0000041,9606,UniProt,20260227,TPI1,FALSE,TRUE
GO:0006096,UniProtKB:U3KPZ0!298467585,U3KPZ0,involved_in,GO:0006096,IEA,ECO:0007322,GO_REF:0000041,9606,UniProt,20260227,TPI1,FALSE,TRUE
GO:0006096,UniProtKB:U3KQF3!477678254,U3KQF3,involved_in,GO:0006096,IEA,ECO:0007322,GO_REF:0000041,9606,UniProt,20260227,TPI1,FALSE,TRUE
GO:0006096,UniProtKB:U3KQP4!208821240,U3KQP4,involved_in,GO:0006096,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,ENO2,FALSE,TRUE
GO:0006096,UniProtKB:U3KQQ1!298467621,U3KQQ1,involved_in,GO:0006096,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,ENO2,FALSE,TRUE
GO:0006096,UniProtKB:V9GY25!119315147,V9GY25,enables,GO:0003872,IEA,ECO:0000256,GO_REF:0000002,9606,InterPro,20260727,PFKP,FALSE,FALSE
GO:0006096,UniProtKB:V9GY25!119315149,V9GY25,involved_in,GO:0006096,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,PFKP,FALSE,TRUE
GO:0006096,UniProtKB:V9GYV7!358305548,V9GYV7,enables,GO:0003872,IEA,ECO:0000256,GO_REF:0000002,9606,InterPro,20260727,PFKP,FALSE,FALSE
GO:0006096,UniProtKB:V9GYV7!358305550,V9GYV7,involved_in,GO:0006096,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,PFKP,FALSE,TRUE
GO:0006096,UniProtKB:V9HVZ4!447936997,V9HVZ4,involved_in,GO:0006096,IEA,ECO:0007322,GO_REF:0000041,9606,UniProt,20260227,HEL-S-162eP,FALSE,TRUE
GO:0006096,UniProtKB:V9HW85!89431405,V9HW85,involved_in,GO:0006096,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,HEL-S-272,FALSE,TRUE
GO:0006096,UniProtKB:V9HWB8!59577833,V9HWB8,enables,GO:0004743,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,HEL-S-30,FALSE,FALSE
GO:0006096,UniProtKB:V9HWB8!59577838,V9HWB8,involved_in,GO:0006096,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,HEL-S-30,FALSE,TRUE
GO:0006096,UniProtKB:V9HWF4!179041502,V9HWF4,involved_in,GO:0006096,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,HEL-S-68p,FALSE,TRUE
GO:0006096,UniProtKB:V9HWK1!179041516,V9HWK1,involved_in,GO:0006096,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,HEL-S-49,FALSE,TRUE
GO:0006096,UniProtKB:V9HWN7!89431427,V9HWN7,involved_in,GO:0006096,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,HEL-S-87p,FALSE,TRUE
GO:0006096,ComplexPortal:CPX-1992!477961305,ComplexPortal:CPX-1992,involved_in,GO:0006096,NAS,ECO:0005547,PMID:12379646,9606,ComplexPortal,20250326,pfkfb1-pfkb1_human,FALSE,TRUE
GO:0006096,ComplexPortal:CPX-1994!477961325,ComplexPortal:CPX-1994,involved_in,GO:0006096,NAS,ECO:0005547,PMID:15581487,9606,ComplexPortal,20250326,pfkfb2-pfkb2_human,FALSE,TRUE
GO:0006096,ComplexPortal:CPX-1995!477961330,ComplexPortal:CPX-1995,involved_in,GO:0006096,NAS,ECO:0005547,PMID:15581487,9606,ComplexPortal,20250326,pfkfb3-pfkb3_human,FALSE,TRUE
GO:0006096,ComplexPortal:CPX-1996!477961332,ComplexPortal:CPX-1996,involved_in,GO:0006096,NAS,ECO:0005547,PMID:15581487,9606,ComplexPortal,20250326,pfkfb4-pfkb4_human,FALSE,TRUE
GO:0006096,ComplexPortal:CPX-1997!477961333,ComplexPortal:CPX-1997,enables,GO:0003872,NAS,ECO:0005547,PMID:24817713,9606,ComplexPortal,20250327,pfkm-pfkm_human,FALSE,FALSE
GO:0006096,ComplexPortal:CPX-1997!477961334,ComplexPortal:CPX-1997,involved_in,GO:0006096,NAS,ECO:0005547,PMID:24817713,9606,ComplexPortal,20250327,pfkm-pfkm_human,FALSE,TRUE
GO:0006096,ComplexPortal:CPX-3094!477965879,ComplexPortal:CPX-3094,enables,GO:0004743,IDA,ECO:0000314,PMID:23270483,9606,ComplexPortal,20240823,pkl_human,FALSE,FALSE
GO:0006096,ComplexPortal:CPX-3094!477965880,ComplexPortal:CPX-3094,involved_in,GO:0006096,NAS,ECO:0005547,PMID:23270483,9606,ComplexPortal,20240823,pkl_human,FALSE,TRUE
GO:0006099,UniProtKB:A0A024R4K3!149411154,A0A024R4K3,involved_in,GO:0006099,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,A0A024R4K3,FALSE,TRUE
GO:0006099,UniProtKB:A0A024R713!328658536,A0A024R713,involved_in,GO:0006099,IEA,ECO:0000265,GO_REF:0000107,9606,Ensembl,20260724,A0A024R713,FALSE,TRUE
GO:0006099,UniProtKB:A0A087WWT1!119788291,A0A087WWT1,involved_in,GO:0006099,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,SDHB,FALSE,TRUE
GO:0006099,UniProtKB:A0A087WXX8!448407381,A0A087WXX8,involved_in,GO:0006099,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,SDHB,FALSE,TRUE
GO:0006099,UniProtKB:A0A087WZN1!239283157,A0A087WZN1,involved_in,GO:0006099,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,IDH3B,FALSE,TRUE
GO:0006099,UniProtKB:A0A087X2E5!149661398,A0A087X2E5,involved_in,GO:0006099,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,IDH3B,FALSE,TRUE
GO:0006099,UniProtKB:A0A0C4DGI3!359141501,A0A0C4DGI3,involved_in,GO:0006099,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,CS,FALSE,TRUE
GO:0006099,UniProtKB:A0A0K0K1H7!329678843,A0A0K0K1H7,involved_in,GO:0006099,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,HEL-S-284,FALSE,TRUE
GO:0006099,UniProtKB:A0A0S2Z3W2!150750606,A0A0S2Z3W2,involved_in,GO:0006099,IEA,ECO:0000256,GO_REF:0000002,9606,InterPro,20260727,FH,FALSE,TRUE
GO:0006099,UniProtKB:A0A0S2Z408!449496681,A0A0S2Z408,involved_in,GO:0006099,IEA,ECO:0000256,GO_REF:0000002,9606,InterPro,20260727,FH,FALSE,TRUE
GO:0006099,UniProtKB:A0A0S2Z4B0!359874690,A0A0S2Z4B0,involved_in,GO:0006099,IEA,ECO:0000256,GO_REF:0000002,9606,InterPro,20260727,SDHC,FALSE,TRUE
GO:0006099,UniProtKB:A0A0S2Z4B6!270271904,A0A0S2Z4B6,involved_in,GO:0006099,IEA,ECO:0000256,GO_REF:0000002,9606,InterPro,20260727,SDHC,FALSE,TRUE
GO:0006099,UniProtKB:A0A0S2Z4B7!300147078,A0A0S2Z4B7,involved_in,GO:0006099,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,SDHC,FALSE,TRUE
GO:0006099,UniProtKB:A0A0S2Z4C3!180606577,A0A0S2Z4C3,involved_in,GO:0006099,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,FH,FALSE,TRUE
GO:0006099,UniProtKB:A0A0S2Z4C9!61141881,A0A0S2Z4C9,involved_in,GO:0006099,IEA,ECO:0000256,GO_REF:0000002,9606,InterPro,20260727,SDHC,FALSE,TRUE
GO:0006099,UniProtKB:A0A0S2Z4H0!120880459,A0A0S2Z4H0,involved_in,GO:0006099,IEA,ECO:0000256,GO_REF:0000002,9606,InterPro,20260727,FH,FALSE,TRUE
GO:0006099,UniProtKB:A0A0S2Z4J3!180606619,A0A0S2Z4J3,involved_in,GO:0006099,IEA,ECO:0000265,GO_REF:0000107,9606,Ensembl,20260724,SDHD,FALSE,TRUE
