ConnGroup,LogLoss,Model,Candidate,InnerFold,OuterGroup
1,0.513620993293566,SHRINK,group_0.5,4,12
2,0.467574680808485,SHRINK,group_0.5,4,12
9,0.52139917237389,SHRINK,group_0.5,4,12
1,0.476539198948039,SHRINK_CAL,group_0.5,4,12
2,0.427456447461191,SHRINK_CAL,group_0.5,4,12
9,0.508685380510149,SHRINK_CAL,group_0.5,4,12
10,0.504387546179415,SHRINK,group_0.5,5,12
16,0.578492023917876,SHRINK,group_0.5,5,12
17,0.526710394804584,SHRINK,group_0.5,5,12
10,0.588630469986217,SHRINK_CAL,group_0.5,5,12
16,0.613520326201733,SHRINK_CAL,group_0.5,5,12
17,0.594524684171164,SHRINK_CAL,group_0.5,5,12
3,0.52252828133888,SHRINK,group_2,1,12
7,0.556784479638908,SHRINK,group_2,1,12
11,0.572129620158326,SHRINK,group_2,1,12
13,0.516658613353196,SHRINK,group_2,1,12
3,0.50065917372406,SHRINK_CAL,group_2,1,12
7,0.589172029495573,SHRINK_CAL,group_2,1,12
11,0.560957273239791,SHRINK_CAL,group_2,1,12
13,0.561985333973609,SHRINK_CAL,group_2,1,12
6,0.441936508247023,SHRINK,group_2,2,12
15,0.797210293120303,SHRINK,group_2,2,12
18,0.616768844882404,SHRINK,group_2,2,12
19,0.676435462221336,SHRINK,group_2,2,12
6,0.389364326848007,SHRINK_CAL,group_2,2,12
15,0.850488195428403,SHRINK_CAL,group_2,2,12
18,0.656686266519299,SHRINK_CAL,group_2,2,12
19,0.7180711095565,SHRINK_CAL,group_2,2,12
4,0.546874042532257,SHRINK,group_2,3,12
5,0.529137650262471,SHRINK,group_2,3,12
8,0.577995526776992,SHRINK,group_2,3,12
14,0.517872138184703,SHRINK,group_2,3,12
4,0.513716804185008,SHRINK_CAL,group_2,3,12
5,0.48173217068611,SHRINK_CAL,group_2,3,12
8,0.589938816176403,SHRINK_CAL,group_2,3,12
14,0.481730838829955,SHRINK_CAL,group_2,3,12
1,0.507388630811201,SHRINK,group_2,4,12
2,0.462739441472169,SHRINK,group_2,4,12
9,0.513665097482186,SHRINK,group_2,4,12
1,0.4790696593676,SHRINK_CAL,group_2,4,12
2,0.425754620893885,SHRINK_CAL,group_2,4,12
9,0.502559809541877,SHRINK_CAL,group_2,4,12
10,0.52282727638355,SHRINK,group_2,5,12
16,0.575130057509022,SHRINK,group_2,5,12
17,0.541811376862074,SHRINK,group_2,5,12
10,0.578776400578306,SHRINK_CAL,group_2,5,12
16,0.606338433878508,SHRINK_CAL,group_2,5,12
17,0.590584602611562,SHRINK_CAL,group_2,5,12
3,0.514342838426106,SHRINK,group_8,1,12
7,0.590122942527679,SHRINK,group_8,1,12
11,0.560930861905041,SHRINK,group_8,1,12
13,0.564980111039644,SHRINK,group_8,1,12
3,0.503230879464849,SHRINK_CAL,group_8,1,12
7,0.601505668288193,SHRINK_CAL,group_8,1,12
11,0.558373165332685,SHRINK_CAL,group_8,1,12
13,0.576021264343844,SHRINK_CAL,group_8,1,12
6,0.412644323711379,SHRINK,group_8,2,12
15,0.774202813657731,SHRINK,group_8,2,12
18,0.641949925067907,SHRINK,group_8,2,12
19,0.682157326736017,SHRINK,group_8,2,12
6,0.393139592561901,SHRINK_CAL,group_8,2,12
15,0.834370034015377,SHRINK_CAL,group_8,2,12
18,0.650790952766643,SHRINK_CAL,group_8,2,12
19,0.710004821973745,SHRINK_CAL,group_8,2,12
4,0.523426091775335,SHRINK,group_8,3,12
5,0.50141894426931,SHRINK,group_8,3,12
8,0.587700881188782,SHRINK,group_8,3,12
14,0.506314079174655,SHRINK,group_8,3,12
4,0.518945404245196,SHRINK_CAL,group_8,3,12
5,0.489597373088985,SHRINK_CAL,group_8,3,12
8,0.583507140480712,SHRINK_CAL,group_8,3,12
14,0.484839800699631,SHRINK_CAL,group_8,3,12
1,0.503851119495193,SHRINK,group_8,4,12
2,0.463517256875959,SHRINK,group_8,4,12
9,0.523186417414363,SHRINK,group_8,4,12
1,0.484938499905694,SHRINK_CAL,group_8,4,12
2,0.4280117244454,SHRINK_CAL,group_8,4,12
9,0.498568153099841,SHRINK_CAL,group_8,4,12
10,0.584188870842022,SHRINK,group_8,5,12
16,0.600688777463357,SHRINK,group_8,5,12
17,0.594745787314391,SHRINK,group_8,5,12
10,0.583014078241388,SHRINK_CAL,group_8,5,12
16,0.604274151907227,SHRINK_CAL,group_8,5,12
17,0.597959998552953,SHRINK_CAL,group_8,5,12
3,0.537367867591987,SHRINK,group_32,1,12
7,0.653722355478348,SHRINK,group_32,1,12
11,0.582570370203198,SHRINK,group_32,1,12
13,0.650893504684743,SHRINK,group_32,1,12
3,0.536035192863382,SHRINK_CAL,group_32,1,12
7,0.663719352834398,SHRINK_CAL,group_32,1,12
11,0.583829100415555,SHRINK_CAL,group_32,1,12
13,0.663403129396218,SHRINK_CAL,group_32,1,12
6,0.397471778944651,SHRINK,group_32,2,12
15,0.802777272268713,SHRINK,group_32,2,12
18,0.709808268231605,SHRINK,group_32,2,12
19,0.729529236931064,SHRINK,group_32,2,12
6,0.379906871245067,SHRINK_CAL,group_32,2,12
15,0.811780560899143,SHRINK_CAL,group_32,2,12
18,0.677207508233814,SHRINK_CAL,group_32,2,12
19,0.715309103867277,SHRINK_CAL,group_32,2,12
4,0.528861661902615,SHRINK,group_32,3,12
5,0.487508207658782,SHRINK,group_32,3,12
8,0.642245794757756,SHRINK,group_32,3,12
14,0.519108045002216,SHRINK,group_32,3,12
4,0.508450708421198,SHRINK_CAL,group_32,3,12
5,0.47567287196831,SHRINK_CAL,group_32,3,12
8,0.598800712693945,SHRINK_CAL,group_32,3,12
14,0.488921782339252,SHRINK_CAL,group_32,3,12
1,0.523832173806696,SHRINK,group_32,4,12
2,0.478649539829391,SHRINK,group_32,4,12
9,0.561293092155959,SHRINK,group_32,4,12
1,0.489496410204357,SHRINK_CAL,group_32,4,12
2,0.442019811017592,SHRINK_CAL,group_32,4,12
9,0.518006440881091,SHRINK_CAL,group_32,4,12
10,0.684155544537236,SHRINK,group_32,5,12
16,0.663371154382441,SHRINK,group_32,5,12
17,0.677579725660242,SHRINK,group_32,5,12
10,0.658201872544418,SHRINK_CAL,group_32,5,12
16,0.645650414653744,SHRINK_CAL,group_32,5,12
17,0.658673578787759,SHRINK_CAL,group_32,5,12
3,0.60154193080825,SHRINK,row_0.5,1,12
7,0.533437640108238,SHRINK,row_0.5,1,12
11,0.628319856218223,SHRINK,row_0.5,1,12
13,0.463934905848126,SHRINK,row_0.5,1,12
3,0.508604478953654,SHRINK_CAL,row_0.5,1,12
7,0.591204495705718,SHRINK_CAL,row_0.5,1,12
11,0.564782199554678,SHRINK_CAL,row_0.5,1,12
13,0.557502852588073,SHRINK_CAL,row_0.5,1,12
6,0.508957246518131,SHRINK,row_0.5,2,12
15,0.831165948119902,SHRINK,row_0.5,2,12
18,0.587531019182163,SHRINK,row_0.5,2,12
19,0.680510491898197,SHRINK,row_0.5,2,12
6,0.386277441952837,SHRINK_CAL,row_0.5,2,12
15,0.848735004327178,SHRINK_CAL,row_0.5,2,12
18,0.64456901574871,SHRINK_CAL,row_0.5,2,12
19,0.713651327686304,SHRINK_CAL,row_0.5,2,12
4,0.60712586673504,SHRINK,row_0.5,3,12
5,0.596753940657904,SHRINK,row_0.5,3,12
8,0.581961937501358,SHRINK,row_0.5,3,12
14,0.527313093909428,SHRINK,row_0.5,3,12
4,0.523099006676645,SHRINK_CAL,row_0.5,3,12
5,0.495809288046561,SHRINK_CAL,row_0.5,3,12
8,0.584484776661545,SHRINK_CAL,row_0.5,3,12
14,0.470412096697664,SHRINK_CAL,row_0.5,3,12
1,0.52456292555546,SHRINK,row_0.5,4,12
2,0.503792077939096,SHRINK,row_0.5,4,12
9,0.546940236715634,SHRINK,row_0.5,4,12
1,0.464247213076567,SHRINK_CAL,row_0.5,4,12
2,0.429896465046815,SHRINK_CAL,row_0.5,4,12
9,0.518179752606329,SHRINK_CAL,row_0.5,4,12
10,0.480182518868977,SHRINK,row_0.5,5,12
16,0.60144376814347,SHRINK,row_0.5,5,12
17,0.494900287632905,SHRINK,row_0.5,5,12
10,0.589553838455341,SHRINK_CAL,row_0.5,5,12
16,0.636928873113151,SHRINK_CAL,row_0.5,5,12
17,0.590430906587644,SHRINK_CAL,row_0.5,5,12
3,0.579563510369969,SHRINK,row_2,1,12
7,0.534803407790926,SHRINK,row_2,1,12
11,0.593824379718376,SHRINK,row_2,1,12
13,0.473878060650231,SHRINK,row_2,1,12
3,0.50792690689346,SHRINK_CAL,row_2,1,12
7,0.589750213623734,SHRINK_CAL,row_2,1,12
11,0.55899973595817,SHRINK_CAL,row_2,1,12
13,0.548050276155422,SHRINK_CAL,row_2,1,12
6,0.482243781032902,SHRINK,row_2,2,12
15,0.768173348122984,SHRINK,row_2,2,12
18,0.573026602978002,SHRINK,row_2,2,12
19,0.650789178806701,SHRINK,row_2,2,12
6,0.390807572688359,SHRINK_CAL,row_2,2,12
15,0.837431879934115,SHRINK_CAL,row_2,2,12
18,0.634269255080097,SHRINK_CAL,row_2,2,12
19,0.708889811578393,SHRINK_CAL,row_2,2,12
4,0.582029837279121,SHRINK,row_2,3,12
5,0.57864327092121,SHRINK,row_2,3,12
8,0.565293153233128,SHRINK,row_2,3,12
14,0.518158240776412,SHRINK,row_2,3,12
4,0.528786025037583,SHRINK_CAL,row_2,3,12
5,0.505610399353204,SHRINK_CAL,row_2,3,12
8,0.578078337815363,SHRINK_CAL,row_2,3,12
14,0.468788645530205,SHRINK_CAL,row_2,3,12
1,0.518218520329801,SHRINK,row_2,4,12
2,0.494730868415851,SHRINK,row_2,4,12
9,0.53447565822493,SHRINK,row_2,4,12
1,0.465774466648628,SHRINK_CAL,row_2,4,12
2,0.428542708432134,SHRINK_CAL,row_2,4,12
9,0.512744973265427,SHRINK_CAL,row_2,4,12
10,0.491804810315884,SHRINK,row_2,5,12
16,0.591580390765397,SHRINK,row_2,5,12
17,0.506218847736613,SHRINK,row_2,5,12
10,0.576894829143203,SHRINK_CAL,row_2,5,12
16,0.630575647474394,SHRINK_CAL,row_2,5,12
17,0.583372406951652,SHRINK_CAL,row_2,5,12
3,0.545343659424571,SHRINK,row_8,1,12
7,0.561574732443408,SHRINK,row_8,1,12
11,0.567170385337327,SHRINK,row_8,1,12
13,0.513974939953896,SHRINK,row_8,1,12
3,0.511715474120463,SHRINK_CAL,row_8,1,12
7,0.594886199887367,SHRINK_CAL,row_8,1,12
11,0.556240239249136,SHRINK_CAL,row_8,1,12
13,0.550874742508829,SHRINK_CAL,row_8,1,12
6,0.446153026651337,SHRINK,row_8,2,12
15,0.742860489230273,SHRINK,row_8,2,12
18,0.594156510963501,SHRINK,row_8,2,12
19,0.653750898440616,SHRINK,row_8,2,12
6,0.397966383896207,SHRINK_CAL,row_8,2,12
15,0.823502649977527,SHRINK_CAL,row_8,2,12
18,0.626327097580578,SHRINK_CAL,row_8,2,12
19,0.704088945556668,SHRINK_CAL,row_8,2,12
4,0.547576062216179,SHRINK,row_8,3,12
5,0.541039729584797,SHRINK,row_8,3,12
8,0.564549950600929,SHRINK,row_8,3,12
14,0.504478898722398,SHRINK,row_8,3,12
4,0.538729609871287,SHRINK_CAL,row_8,3,12
5,0.518144889471563,SHRINK_CAL,row_8,3,12
8,0.571451294566843,SHRINK_CAL,row_8,3,12
14,0.473717100045853,SHRINK_CAL,row_8,3,12
1,0.507008114197228,SHRINK,row_8,4,12
2,0.483235993635372,SHRINK,row_8,4,12
9,0.528392164823581,SHRINK,row_8,4,12
1,0.47288080534414,SHRINK_CAL,row_8,4,12
2,0.431029762190152,SHRINK_CAL,row_8,4,12
9,0.508290905382815,SHRINK_CAL,row_8,4,12
10,0.53835735472311,SHRINK,row_8,5,12
16,0.598460083330959,SHRINK,row_8,5,12
17,0.550943481577967,SHRINK,row_8,5,12
10,0.569030855044557,SHRINK_CAL,row_8,5,12
16,0.624229695219608,SHRINK_CAL,row_8,5,12
17,0.581705387637249,SHRINK_CAL,row_8,5,12
3,0.539207564789033,SHRINK,row_32,1,12
7,0.626612352078228,SHRINK,row_32,1,12
11,0.574969508436883,SHRINK,row_32,1,12
13,0.605902646179281,SHRINK,row_32,1,12
3,0.525737154043115,SHRINK_CAL,row_32,1,12
7,0.637038639846055,SHRINK_CAL,row_32,1,12
11,0.569682892445441,SHRINK_CAL,row_32,1,12
13,0.615957256514904,SHRINK_CAL,row_32,1,12
6,0.413522440731442,SHRINK,row_32,2,12
15,0.772779444052247,SHRINK,row_32,2,12
18,0.666148922771366,SHRINK,row_32,2,12
19,0.700948062631388,SHRINK,row_32,2,12
6,0.391690567938053,SHRINK_CAL,row_32,2,12
15,0.802083342728371,SHRINK_CAL,row_32,2,12
18,0.638098874829702,SHRINK_CAL,row_32,2,12
19,0.701584616945275,SHRINK_CAL,row_32,2,12
4,0.53182784020071,SHRINK,row_32,3,12
5,0.504834156447283,SHRINK,row_32,3,12
8,0.609442940545436,SHRINK,row_32,3,12
14,0.508234206499227,SHRINK,row_32,3,12
4,0.528072872703649,SHRINK_CAL,row_32,3,12
5,0.506226406956812,SHRINK_CAL,row_32,3,12
8,0.569783930955495,SHRINK_CAL,row_32,3,12
14,0.477245504951112,SHRINK_CAL,row_32,3,12
1,0.512361772437108,SHRINK,row_32,4,12
2,0.481870038657716,SHRINK,row_32,4,12
9,0.549671442034454,SHRINK,row_32,4,12
1,0.477504439331966,SHRINK_CAL,row_32,4,12
2,0.438020635458865,SHRINK_CAL,row_32,4,12
9,0.510729122649291,SHRINK_CAL,row_32,4,12
10,0.637063794794835,SHRINK,row_32,5,12
16,0.644046315275656,SHRINK,row_32,5,12
17,0.637894626944395,SHRINK,row_32,5,12
10,0.608263513054534,SHRINK_CAL,row_32,5,12
16,0.63346155814473,SHRINK_CAL,row_32,5,12
17,0.61743410252435,SHRINK_CAL,row_32,5,12
3,0.598505929025513,SHRINK,original,1,13
7,0.530150998165845,SHRINK,original,1,13
11,0.599011691239512,SHRINK,original,1,13
12,0.789595573698055,SHRINK,original,1,13
3,0.502198725541992,SHRINK_CAL,original,1,13
7,0.595231212312137,SHRINK_CAL,original,1,13
11,0.555510310973371,SHRINK_CAL,original,1,13
12,0.937703883164407,SHRINK_CAL,original,1,13
6,0.561236183574988,SHRINK,original,2,13
15,0.683424430134336,SHRINK,original,2,13
18,0.539176387832601,SHRINK,original,2,13
19,0.610173404443427,SHRINK,original,2,13
6,0.422493719174703,SHRINK_CAL,original,2,13
15,0.77427434431155,SHRINK_CAL,original,2,13
18,0.617227271711244,SHRINK_CAL,original,2,13
19,0.680750334003236,SHRINK_CAL,original,2,13
4,0.612577417457703,SHRINK,original,3,13
5,0.635461831805818,SHRINK,original,3,13
8,0.561421352242636,SHRINK,original,3,13
14,0.548947675198202,SHRINK,original,3,13
4,0.541751290110291,SHRINK_CAL,original,3,13
5,0.534953685218269,SHRINK_CAL,original,3,13
8,0.575826982323687,SHRINK_CAL,original,3,13
14,0.48121798290876,SHRINK_CAL,original,3,13
1,0.537521669510198,SHRINK,original,4,13
2,0.555744941755853,SHRINK,original,4,13
9,0.564901858021659,SHRINK,original,4,13
1,0.471902898530873,SHRINK_CAL,original,4,13
2,0.463388452242626,SHRINK_CAL,original,4,13
9,0.531094242850889,SHRINK_CAL,original,4,13
10,0.477278912772142,SHRINK,original,5,13
16,0.593143131525725,SHRINK,original,5,13
17,0.494490303246623,SHRINK,original,5,13
10,0.57892370170425,SHRINK_CAL,original,5,13
16,0.6359032552862,SHRINK_CAL,original,5,13
17,0.583978839665824,SHRINK_CAL,original,5,13
3,0.534641624183197,SHRINK,group_0.5,1,13
7,0.553019324267725,SHRINK,group_0.5,1,13
11,0.601110910302475,SHRINK,group_0.5,1,13
12,1.05648711395114,SHRINK,group_0.5,1,13
3,0.503874164606645,SHRINK_CAL,group_0.5,1,13
7,0.588906266350099,SHRINK_CAL,group_0.5,1,13
11,0.567257991571861,SHRINK_CAL,group_0.5,1,13
12,0.964618133292849,SHRINK_CAL,group_0.5,1,13
6,0.521858533127512,SHRINK,group_0.5,2,13
15,0.768379276879327,SHRINK,group_0.5,2,13
18,0.582007235664087,SHRINK,group_0.5,2,13
19,0.647832510814741,SHRINK,group_0.5,2,13
6,0.417307254556668,SHRINK_CAL,group_0.5,2,13
15,0.781136668941105,SHRINK_CAL,group_0.5,2,13
18,0.635632896839192,SHRINK_CAL,group_0.5,2,13
19,0.679346677600151,SHRINK_CAL,group_0.5,2,13
4,0.59871971000657,SHRINK,group_0.5,3,13
5,0.598541418111328,SHRINK,group_0.5,3,13
8,0.594313028704506,SHRINK,group_0.5,3,13
14,0.554237232796973,SHRINK,group_0.5,3,13
4,0.529591006709215,SHRINK_CAL,group_0.5,3,13
5,0.510447447385275,SHRINK_CAL,group_0.5,3,13
8,0.596464397024017,SHRINK_CAL,group_0.5,3,13
14,0.498446562634531,SHRINK_CAL,group_0.5,3,13
1,0.520808208178294,SHRINK,group_0.5,4,13
2,0.521451953010279,SHRINK,group_0.5,4,13
9,0.550494918552951,SHRINK,group_0.5,4,13
1,0.482554310732837,SHRINK_CAL,group_0.5,4,13
2,0.466715593139399,SHRINK_CAL,group_0.5,4,13
9,0.532655318249474,SHRINK_CAL,group_0.5,4,13
10,0.48871146468673,SHRINK,group_0.5,5,13
16,0.594253600637027,SHRINK,group_0.5,5,13
17,0.510602741164618,SHRINK,group_0.5,5,13
10,0.596592963135429,SHRINK_CAL,group_0.5,5,13
16,0.63073146614643,SHRINK_CAL,group_0.5,5,13
17,0.599404241861603,SHRINK_CAL,group_0.5,5,13
3,0.52252828133888,SHRINK,group_2,1,13
7,0.556784479638908,SHRINK,group_2,1,13
11,0.572129620158326,SHRINK,group_2,1,13
12,0.940638283119038,SHRINK,group_2,1,13
3,0.50065917372406,SHRINK_CAL,group_2,1,13
7,0.589172029495573,SHRINK_CAL,group_2,1,13
11,0.560957273239791,SHRINK_CAL,group_2,1,13
12,0.944846551290094,SHRINK_CAL,group_2,1,13
6,0.489702791072334,SHRINK,group_2,2,13
15,0.734269601041018,SHRINK,group_2,2,13
18,0.581415397109071,SHRINK,group_2,2,13
19,0.639828810800934,SHRINK,group_2,2,13
6,0.420682179477999,SHRINK_CAL,group_2,2,13
15,0.77771261045149,SHRINK_CAL,group_2,2,13
18,0.625202985173912,SHRINK_CAL,group_2,2,13
19,0.677772624239073,SHRINK_CAL,group_2,2,13
4,0.572135954615531,SHRINK,group_2,3,13
5,0.576853535601456,SHRINK,group_2,3,13
8,0.579524178812792,SHRINK,group_2,3,13
14,0.541189399631422,SHRINK,group_2,3,13
4,0.532778875059822,SHRINK_CAL,group_2,3,13
5,0.519669447474731,SHRINK_CAL,group_2,3,13
8,0.590177159605703,SHRINK_CAL,group_2,3,13
14,0.498589005861846,SHRINK_CAL,group_2,3,13
1,0.515443594227043,SHRINK,group_2,4,13
2,0.51067087504331,SHRINK,group_2,4,13
9,0.539250066214725,SHRINK,group_2,4,13
1,0.483138660025603,SHRINK_CAL,group_2,4,13
2,0.465523154087948,SHRINK_CAL,group_2,4,13
9,0.52471646890844,SHRINK_CAL,group_2,4,13
10,0.508493668303251,SHRINK,group_2,5,13
16,0.587942683999568,SHRINK,group_2,5,13
17,0.527969079161766,SHRINK,group_2,5,13
10,0.581701363558621,SHRINK_CAL,group_2,5,13
16,0.620994341002926,SHRINK_CAL,group_2,5,13
17,0.58989165893966,SHRINK_CAL,group_2,5,13
3,0.514342838426106,SHRINK,group_8,1,13
7,0.590122942527679,SHRINK,group_8,1,13
11,0.560930861905041,SHRINK,group_8,1,13
12,0.878306449230231,SHRINK,group_8,1,13
3,0.503230879464849,SHRINK_CAL,group_8,1,13
7,0.601505668288193,SHRINK_CAL,group_8,1,13
11,0.558373165332685,SHRINK_CAL,group_8,1,13
12,0.917132695306133,SHRINK_CAL,group_8,1,13
6,0.450996629980171,SHRINK,group_8,2,13
15,0.734204158200696,SHRINK,group_8,2,13
18,0.619210749147393,SHRINK,group_8,2,13
19,0.659965680664671,SHRINK,group_8,2,13
6,0.421853373360088,SHRINK_CAL,group_8,2,13
15,0.771962235418834,SHRINK_CAL,group_8,2,13
18,0.624097066585545,SHRINK_CAL,group_8,2,13
19,0.677198921325904,SHRINK_CAL,group_8,2,13
4,0.545480501330536,SHRINK,group_8,3,13
5,0.541053160822047,SHRINK,group_8,3,13
8,0.588604768959247,SHRINK,group_8,3,13
14,0.528038506000647,SHRINK,group_8,3,13
4,0.537530133777726,SHRINK_CAL,group_8,3,13
5,0.528333788601693,SHRINK_CAL,group_8,3,13
8,0.584817113430942,SHRINK_CAL,group_8,3,13
14,0.502670488198403,SHRINK_CAL,group_8,3,13
1,0.513929745099035,SHRINK,group_8,4,13
2,0.500967769914531,SHRINK,group_8,4,13
9,0.5420747020588,SHRINK,group_8,4,13
1,0.488709784080102,SHRINK_CAL,group_8,4,13
2,0.467482196033565,SHRINK_CAL,group_8,4,13
9,0.520246375413394,SHRINK_CAL,group_8,4,13
10,0.570769772366088,SHRINK,group_8,5,13
16,0.606617676121478,SHRINK,group_8,5,13
17,0.581393884347298,SHRINK,group_8,5,13
10,0.583831983483857,SHRINK_CAL,group_8,5,13
16,0.617471872913667,SHRINK_CAL,group_8,5,13
17,0.594063301736225,SHRINK_CAL,group_8,5,13
3,0.537367867591987,SHRINK,group_32,1,13
7,0.653722355478348,SHRINK,group_32,1,13
11,0.582570370203198,SHRINK,group_32,1,13
12,0.890371715785396,SHRINK,group_32,1,13
3,0.536035192863382,SHRINK_CAL,group_32,1,13
7,0.663719352834398,SHRINK_CAL,group_32,1,13
11,0.583829100415555,SHRINK_CAL,group_32,1,13
12,0.91135410254055,SHRINK_CAL,group_32,1,13
6,0.427990105693287,SHRINK,group_32,2,13
15,0.773872566849145,SHRINK,group_32,2,13
18,0.69197480296119,SHRINK,group_32,2,13
19,0.711679091309421,SHRINK,group_32,2,13
6,0.407827647796888,SHRINK_CAL,group_32,2,13
15,0.777692642820391,SHRINK_CAL,group_32,2,13
18,0.668337506658427,SHRINK_CAL,group_32,2,13
19,0.700971781338401,SHRINK_CAL,group_32,2,13
4,0.548076616368667,SHRINK,group_32,3,13
5,0.519661973688038,SHRINK,group_32,3,13
8,0.63915377828902,SHRINK,group_32,3,13
14,0.538841800199046,SHRINK,group_32,3,13
4,0.525886222334914,SHRINK_CAL,group_32,3,13
5,0.508465365994634,SHRINK_CAL,group_32,3,13
8,0.59821846000837,SHRINK_CAL,group_32,3,13
14,0.505973713635105,SHRINK_CAL,group_32,3,13
1,0.536153090771762,SHRINK,group_32,4,13
2,0.506983850849979,SHRINK,group_32,4,13
9,0.573484659668795,SHRINK,group_32,4,13
1,0.503965690951008,SHRINK_CAL,group_32,4,13
2,0.478932067570432,SHRINK_CAL,group_32,4,13
9,0.541005819818683,SHRINK_CAL,group_32,4,13
10,0.669960561779601,SHRINK,group_32,5,13
16,0.660495003034871,SHRINK,group_32,5,13
17,0.664284292064721,SHRINK,group_32,5,13
10,0.659324455629475,SHRINK_CAL,group_32,5,13
16,0.654612444161429,SHRINK_CAL,group_32,5,13
17,0.656461471984146,SHRINK_CAL,group_32,5,13
3,0.60154193080825,SHRINK,row_0.5,1,13
7,0.533437640108238,SHRINK,row_0.5,1,13
11,0.628319856218223,SHRINK,row_0.5,1,13
12,0.97134558989244,SHRINK,row_0.5,1,13
3,0.508604478953654,SHRINK_CAL,row_0.5,1,13
7,0.591204495705718,SHRINK_CAL,row_0.5,1,13
11,0.564782199554678,SHRINK_CAL,row_0.5,1,13
12,0.954996601324281,SHRINK_CAL,row_0.5,1,13
6,0.546152755799767,SHRINK,row_0.5,2,13
15,0.753789317043293,SHRINK,row_0.5,2,13
18,0.556302312506478,SHRINK,row_0.5,2,13
19,0.63282214081304,SHRINK,row_0.5,2,13
6,0.418541091103733,SHRINK_CAL,row_0.5,2,13
15,0.774507706633461,SHRINK_CAL,row_0.5,2,13
18,0.623155282955287,SHRINK_CAL,row_0.5,2,13
19,0.673170686394376,SHRINK_CAL,row_0.5,2,13
4,0.625501861793533,SHRINK,row_0.5,3,13
5,0.631677867490948,SHRINK,row_0.5,3,13
8,0.582605091995468,SHRINK,row_0.5,3,13
14,0.542947455520315,SHRINK,row_0.5,3,13
4,0.542142079423612,SHRINK_CAL,row_0.5,3,13
5,0.529406940104299,SHRINK_CAL,row_0.5,3,13
8,0.58347916936148,SHRINK_CAL,row_0.5,3,13
14,0.489054209601003,SHRINK_CAL,row_0.5,3,13
1,0.530777576356215,SHRINK,row_0.5,4,13
2,0.541180054941098,SHRINK,row_0.5,4,13
9,0.567636136606531,SHRINK,row_0.5,4,13
1,0.476670787438605,SHRINK_CAL,row_0.5,4,13
2,0.465343644043158,SHRINK_CAL,row_0.5,4,13
9,0.53742119154487,SHRINK_CAL,row_0.5,4,13
10,0.473044109010849,SHRINK,row_0.5,5,13
16,0.612754256007179,SHRINK,row_0.5,5,13
17,0.485787123780143,SHRINK,row_0.5,5,13
10,0.592905294176626,SHRINK_CAL,row_0.5,5,13
16,0.64195832735732,SHRINK_CAL,row_0.5,5,13
17,0.591192201391553,SHRINK_CAL,row_0.5,5,13
3,0.579563510369969,SHRINK,row_2,1,13
7,0.534803407790926,SHRINK,row_2,1,13
11,0.593824379718376,SHRINK,row_2,1,13
12,0.864503591283952,SHRINK,row_2,1,13
3,0.50792690689346,SHRINK_CAL,row_2,1,13
7,0.589750213623734,SHRINK_CAL,row_2,1,13
11,0.55899973595817,SHRINK_CAL,row_2,1,13
12,0.933688794426386,SHRINK_CAL,row_2,1,13
6,0.518467619274707,SHRINK,row_2,2,13
15,0.718883493439613,SHRINK,row_2,2,13
18,0.551274487565205,SHRINK,row_2,2,13
19,0.624471983941688,SHRINK,row_2,2,13
6,0.422611891623482,SHRINK_CAL,row_2,2,13
15,0.769590208004955,SHRINK_CAL,row_2,2,13
18,0.61006406813524,SHRINK_CAL,row_2,2,13
19,0.671513516999057,SHRINK_CAL,row_2,2,13
4,0.599984573560535,SHRINK,row_2,3,13
5,0.612523444794117,SHRINK,row_2,3,13
8,0.566562680569994,SHRINK,row_2,3,13
14,0.534078602441081,SHRINK,row_2,3,13
4,0.546680350865012,SHRINK_CAL,row_2,3,13
5,0.53973735690892,SHRINK_CAL,row_2,3,13
8,0.575430915728174,SHRINK_CAL,row_2,3,13
14,0.48812046904245,SHRINK_CAL,row_2,3,13
1,0.524857481785961,SHRINK,row_2,4,13
2,0.529700154489813,SHRINK,row_2,4,13
9,0.553745295579473,SHRINK,row_2,4,13
1,0.476917271001481,SHRINK_CAL,row_2,4,13
2,0.464255796620035,SHRINK_CAL,row_2,4,13
9,0.530562532669721,SHRINK_CAL,row_2,4,13
10,0.484571165857163,SHRINK,row_2,5,13
16,0.601280802659673,SHRINK,row_2,5,13
17,0.499099232978181,SHRINK,row_2,5,13
10,0.576425340542699,SHRINK_CAL,row_2,5,13
16,0.633666787438466,SHRINK_CAL,row_2,5,13
17,0.580408091497995,SHRINK_CAL,row_2,5,13
3,0.545343659424571,SHRINK,row_8,1,13
7,0.561574732443408,SHRINK,row_8,1,13
11,0.567170385337327,SHRINK,row_8,1,13
12,0.814308960848621,SHRINK,row_8,1,13
3,0.511715474120463,SHRINK_CAL,row_8,1,13
7,0.594886199887367,SHRINK_CAL,row_8,1,13
11,0.556240239249136,SHRINK_CAL,row_8,1,13
12,0.905393216554114,SHRINK_CAL,row_8,1,13
6,0.477722141098149,SHRINK,row_8,2,13
15,0.710487496082827,SHRINK,row_8,2,13
18,0.578485914733784,SHRINK,row_8,2,13
19,0.637286566257817,SHRINK,row_8,2,13
6,0.427585192643078,SHRINK_CAL,row_8,2,13
15,0.763707681890528,SHRINK_CAL,row_8,2,13
