Model,Tuning,InnerMeanGroupMAE,OuterConnGroup
Core4_huber,0.1,9.86281479493584,15
GO6_huber,0.1,9.88136764647668,15
GO6_knn,7,9.98308373902462,15
Core4_ridge,1,10.0739023423112,15
All16_ridge,3,10.0896451127266,15
GO6_ridge,1,10.1115363878016,15
Mechanism10_ridge,3,10.2724916828338,15
RNA128_knn,7,10.3164306588715,15
GO6_knn,5,10.3185136888558,15
RNA128_knn,5,10.5460560375037,15
Core4_ridge,0.3,10.5979301031442,15
GO6_knn,3,10.7741178504397,15
Core4_ridge,0.1,11.0991732869812,15
BalancedMedianBaseline,0,11.1274770526987,15
Mechanism10_ridge,1,11.52087895483,15
All16_ridge,1,11.8652538617208,15
GO6_ridge,0.3,12.1650867036315,15
RNA128_knn,3,12.2769686635408,15
Mechanism10_ridge,0.3,12.2949250939612,15
Mechanism10_ridge,0.1,12.3190103714763,15
All16_ridge,0.3,14.0040319362732,15
GO6_ridge,0.1,14.3999851564032,15
All16_ridge,0.1,15.6969421671433,15
