Path,Part,Field
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q13480;GAB1_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q13485;SMAD4_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q13488;VPP3_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q13492;PICAL_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q13495;MAMD1_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q13501;SQSTM_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q13503;MED21_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q13505;MTX1_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q13507;TRPC3_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q13508;NAR3_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q13509;TBB3_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q13510;ASAH1_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q13523;PRP4B_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q13526;PIN1_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q13541;4EBP1_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q13546;RIPK1_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q13547;HDAC1_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q13554;KCC2B_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q13555;KCC2G_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q13557;KCC2D_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q13561;DCTN2_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q13562;NDF1_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q13564;ULA1_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q13568;IRF5_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q13571;LAPM5_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q13572;ITPK1_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q13573;SNW1_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q13574;DGKZ_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q13576;IQGA2_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q13585;MTR1L_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q13586;STIM1_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q13591;SEM5A_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q13595;TRA2A_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q13596;SNX1_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q13601;KRR1_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q13608;PEX6_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q13610;PWP1_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q13613;MTMR1_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q13616;CUL1_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q13617;CUL2_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q13618;CUL3_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q13619;CUL4A_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q13620;CUL4B_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q13625;ASPP2_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q13630;FCL_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q13636;RAB31_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q13637;RAB32_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q13641;TPBG_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q13642;FHL1_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q13643;FHL3_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q13671;RIN1_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q13683;ITA7_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q13685;AAMP_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q13686;ALKB1_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q13724;MOGS_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q13740;CD166_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q13751;LAMB3_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q13753;LAMC2_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q13761;RUNX3_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q13769;THOC5_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q13795;ARFRP_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q13813;SPTN1_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q13823;NOG2_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q13825;AUHM_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q13835;PKP1_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q13838;DX39B_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q13867;BLMH_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q13868;EXOS2_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q13884;SNTB1_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q13885;TBB2A_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q13887;KLF5_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q13895;BYST_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q13901;C1D_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q13905;RPGF1_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q13907;IDI1_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q13938;CAYP1_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q13950;RUNX2_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q13951;PEBB_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q13952;NFYC_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q13976;KGP1_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q14002;CEAM7_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q14004;CDK13_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q14005;IL16_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q14008;CKAP5_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q14011;CIRBP_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q14012;KCC1A_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q14019;COTL1_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q14050;CO9A3_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q14055;CO9A2_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q14103;HNRPD_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q14108;SCRB2_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q14112;NID2_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q14114;LRP8_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q14116;IL18_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q14118;DAG1_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q14119;VEZF1_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q14123;PDE1C_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q14126;DSG2_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q14134;TRI29_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q14137;BOP1_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q14139;UBE4A_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q14141;SEPT6_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q14145;KEAP1_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q14146;URB2_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q14147;DHX34_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q14149;MORC3_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q14151;SAFB2_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q14152;EIF3A_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q14155;ARHG7_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q14156;EFR3A_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q14157;UBP2L_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q14160;SCRIB_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q14161;GIT2_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q14165;MLEC_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q14166;TTL12_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q14168;MPP2_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q14181;DPOA2_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q14186;TFDP1_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q14190;SIM2_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q14191;WRN_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q14192;FHL2_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q14194;DPYL1_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q14195;DPYL3_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q14197;ICT1_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q14202;ZMYM3_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q14203;DCTN1_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q14204;DYHC1_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q14207;NPAT_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q14210;LY6D_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q14213;IL27B_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q14232;EI2BA_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q14240;IF4A2_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q14241;ELOA1_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q14242;SELPL_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q14244;MAP7_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q14247;SRC8_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q14249;NUCG_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q14254;FLOT2_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q14257;RCN2_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q14258;TRI25_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q14289;FAK2_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q14314;FGL2_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q14315;FLNC_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q14318;FKBP8_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q14320;FA50A_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q14324;MYPC2_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q14331;FRG1_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q14344;GNA13_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q14353;GAMT_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q14376;GALE_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q14392;LRC32_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q14432;PDE3A_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q14435;GALT3_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q14444;CAPR1_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q14451;GRB7_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q14457;BECN1_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q14493;SLBP_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q14498;RBM39_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q14512;FGFP1_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q14515;SPRL1_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q14517;FAT1_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q14525;KT33B_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q14526;HIC1_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q14527;HLTF_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q14533;KRT81_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q14534;ERG1_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q14542;S29A2_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q14554;PDIA5_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q14558;KPRA_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q14562;DHX8_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q14566;MCM6_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q14568;HS902_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q14571;ITPR2_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q14573;ITPR3_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q14574;DSC3_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q14576;ELAV3_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q14596;NBR1_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q14627;I13R2_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q14643;ITPR1_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q14651;PLSI_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q14653;IRF3_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q14657;LAGE3_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q14667;K0100_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q14669;TRIPC_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q14671;PUM1_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q14676;MDC1_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q14677;EPN4_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q14678;KANK1_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q14680;MELK_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q14683;SMC1A_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q14684;RRP1B_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q14686;NCOA6_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q14687;GSE1_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q14689;DIP2A_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q14690;RRP5_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q14691;PSF1_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q14692;BMS1_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q14693;LPIN1_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q14694;UBP10_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q14696;MESD_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q14697;GANAB_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q14699;RFTN1_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q14728;MFS10_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q14738;2A5D_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q14739;LBR_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q14746;COG2_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q14761;PTCA_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q14764;MVP_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q14766;LTBP1_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q14781;CBX2_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q14789;GOGB1_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q14790;CASP8_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q147X3;NAA30_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q14802;FXYD3_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q14807;KIF22_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q14814;MEF2D_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q14839;CHD4_HUMAN
